,total_bitcoins
2012-05-13,8973425.0
2012-05-20,9033925.0
2012-05-27,9094125.0
2012-06-03,9124675.0
2012-06-10,9186375.0
2012-06-17,9248575.0
2012-06-24,9280625.0
2012-07-01,9341125.0
2012-07-08,9402675.0
2012-07-15,9433475.0
2012-07-22,9496368.75
2012-07-29,9559531.25
2012-08-05,9623775.0
2012-08-12,9654675.0
2012-08-19,9717725.0
2012-08-26,9780625.0
2012-09-02,9844775.0
2012-09-09,9876593.75
2012-09-16,9940912.5
2012-09-23,10006487.5
2012-09-30,10038200.0
2012-10-07,10104868.75
2012-10-14,10137375.0
2012-10-21,10201531.25
2012-10-28,10267325.0
2012-11-04,10299987.5
2012-11-11,10365593.75
2012-11-18,10397525.0
2012-11-25,10462025.0
2012-12-02,10512950.0
2012-12-09,10529137.5
2012-12-16,10560487.5
2012-12-23,10575562.5
2012-12-30,10606637.5
2013-01-06,10621937.5
2013-01-13,10652437.5
2013-01-20,10682803.125
2013-01-27,10698056.25
2013-02-03,10729037.5
2013-02-10,10759662.5
2013-02-17,10790062.5
2013-02-24,10820262.5
2013-03-03,10850246.875
2013-03-10,10880212.5
2013-03-17,10910162.5
2013-03-24,10940112.5
2013-03-31,10969787.5
2013-04-07,10999612.5
2013-04-14,11029112.5
2013-04-21,11058762.5
2013-04-28,11088337.5
2013-05-05,11117887.5
2013-05-12,11147462.5
2013-05-19,11162262.5
2013-05-26,11191712.5
2013-06-02,11221287.5
2013-06-09,11266118.75
2013-06-16,11295912.5
2013-06-23,11325287.5
2013-06-30,11339887.5
2013-07-07,11384262.5
2013-07-14,11413737.5
2013-07-21,11443637.5
2013-07-28,11473437.5
2013-08-04,11503037.5
2013-08-11,11532812.5
2013-08-18,11563087.5
2013-08-25,11593112.5
2013-09-01,11637637.5
2013-09-08,11667487.5
2013-09-15,11697262.5
2013-09-22,11727337.5
2013-09-29,11757512.5
2013-10-06,11803262.5
2013-10-13,11834137.5
2013-10-20,11864837.5
2013-10-27,11910512.5
2013-11-03,11940687.5
2013-11-10,11970737.5
2013-11-17,12001706.25
2013-11-24,12032062.5
2013-12-01,12063262.5
2013-12-08,12094312.5
2013-12-15,12125162.5
2013-12-22,12156437.5
2013-12-29,12187037.5
2014-01-05,12217987.5
2014-01-12,12249171.875
2014-01-19,12279693.75
2014-01-26,12311387.5
2014-02-02,12342725.0
2014-02-09,12374287.5
2014-02-16,12406078.125
2014-02-23,12422087.5
2014-03-02,12454687.5
2014-03-09,12487159.375
2014-03-16,12519237.5
2014-03-23,12551600.0
2014-03-30,12567437.5
2014-04-06,12599531.25
2014-04-13,12631762.5
2014-04-20,12664306.25
2014-04-27,12697337.5
2014-05-04,12713587.5
2014-05-11,12746071.875
2014-05-18,12778062.5
2014-05-25,12810637.5
2014-06-01,12841893.75
2014-06-08,12857562.5
2014-06-15,12889162.5
2014-06-22,12921225.0
2014-06-29,12952937.5
2014-07-06,12984237.5
2014-07-13,13000003.125
2014-07-20,13031621.875
2014-07-27,13063037.5
2014-08-03,13095537.5
2014-08-10,13111081.25
2014-08-17,13142937.5
2014-08-24,13174812.5
2014-08-31,13206562.5
2014-09-07,13238628.125
2014-09-14,13254537.5
2014-09-21,13286337.5
2014-09-28,13318212.5
2014-10-05,13349437.5
2014-10-12,13364662.5
2014-10-19,13396031.25
2014-10-26,13427287.5
2014-11-02,13442762.5
2014-11-09,13474209.375
2014-11-16,13504837.5
2014-11-23,13520237.5
2014-11-30,13551162.5
2014-12-07,13582553.125
2014-12-14,13598150.0
2014-12-21,13629987.5
2014-12-28,13645540.625
2015-01-04,13676987.5
2015-01-11,13708537.5
2015-01-18,13724187.5
2015-01-25,13755437.5
2015-02-01,13787437.5
2015-02-08,13802937.5
2015-02-15,13834209.375
2015-02-22,13865334.375
2015-03-01,13880887.5
2015-03-08,13912262.5
2015-03-15,13943431.25
2015-03-22,13958887.5
2015-03-29,13989662.5
2015-04-05,14020728.125
2015-04-12,14036337.5
2015-04-19,14067175.0
2015-04-26,14082812.5
2015-05-03,14113487.5
2015-05-10,14144612.5
2015-05-17,14160262.5
2015-05-24,14191165.625
2015-05-31,14206587.5
2015-06-07,14237153.125
2015-06-14,14268306.25
2015-06-21,14284037.5
2015-06-28,14314862.5
2015-07-05,14345612.5
2015-07-12,14361137.5
2015-07-19,14391446.875
2015-07-26,14422550.0
2015-08-02,14453637.5
2015-08-09,14468850.0
2015-08-16,14499412.5
2015-08-23,14530362.5
2015-08-30,14545887.5
2015-09-06,14576937.5
2015-09-13,14607987.5
2015-09-20,14623162.5
2015-09-27,14654262.5
2015-10-04,14685187.5
2015-10-11,14700537.5
2015-10-18,14731237.5
2015-10-25,14762356.25
2015-11-01,14777737.5
2015-11-08,14808290.625
2015-11-15,14838912.5
2015-11-22,14869812.5
2015-11-29,14884787.5
2015-12-06,14915262.5
2015-12-13,14945687.5
2015-12-20,14975762.5
2015-12-27,15006037.5
2016-01-03,15036337.5
2016-01-10,15066412.5
2016-01-17,15081312.5
2016-01-24,15110837.5
2016-01-31,15140687.5
2016-02-07,15170818.75
2016-02-14,15200675.0
2016-02-21,15230462.5
2016-02-28,15260112.5
2016-03-06,15274887.5
2016-03-13,15304262.5
2016-03-20,15333637.5
2016-03-27,15363087.5
2016-04-03,15377712.5
2016-04-10,15407362.5
2016-04-17,15436828.125
2016-04-24,15466212.5
2016-05-01,15480987.5
2016-05-08,15510512.5
2016-05-15,15539962.5
2016-05-22,15569387.5
2016-05-29,15598812.5
2016-06-05,15613587.5
2016-06-12,15642925.0
2016-06-19,15672262.5
2016-06-26,15701712.5
2016-07-03,15716578.125
2016-07-10,15746237.5
2016-07-17,15762818.75
2016-07-24,15770143.75
2016-07-31,15784831.25
2016-08-07,15799468.75
2016-08-14,15814106.25
2016-08-21,15821431.25
2016-08-28,15836181.25
2016-09-04,15850918.75
2016-09-11,15865581.25
2016-09-18,15880281.25
2016-09-25,15887593.75
2016-10-02,15902256.25
2016-10-09,15916906.25
2016-10-16,15931593.75
2016-10-23,15938893.75
2016-10-30,15953493.75
2016-11-06,15968131.25
2016-11-13,15982781.25
2016-11-20,15997393.75
2016-11-27,16004743.75
2016-12-04,16019393.75
2016-12-11,16034093.75
2016-12-18,16048718.75
2016-12-25,16063481.25
2017-01-01,16070854.6875
2017-01-08,16085518.75
2017-01-15,16100168.75
2017-01-22,16114901.5625
2017-01-29,16129531.25
2017-02-05,16144243.75
2017-02-12,16158893.75
2017-02-19,16166256.25
2017-02-26,16180943.75
2017-03-05,16195631.25
2017-03-12,16210293.75
2017-03-19,16225018.75
2017-03-26,16232356.25
2017-04-02,16247068.75
2017-04-09,16261843.75
2017-04-16,16276543.75
2017-04-23,16283943.75
2017-04-30,16298668.75
2017-05-07,16313331.25
2017-05-14,16327993.75
2017-05-21,16342718.75
2017-05-28,16357431.25
2017-06-04,16372093.75
2017-06-11,16379418.75
2017-06-18,16394068.75
2017-06-25,16408768.75
2017-07-02,16423443.75
2017-07-09,16430768.75
2017-07-16,16445443.75
2017-07-23,16460068.75
2017-07-30,16474793.75
2017-08-06,16489456.25
2017-08-13,16504143.75
2017-08-20,16511531.25
2017-08-27,16526181.25
2017-09-03,16540818.75
2017-09-10,16555518.75
2017-09-17,16570206.25
2017-09-24,16584818.75
2017-10-01,16592143.75
2017-10-08,16606806.25
2017-10-15,16621468.75
2017-10-22,16636118.75
2017-10-29,16650756.25
2017-11-05,16665415.625
2017-11-12,16672731.25
2017-11-19,16687368.75
2017-11-26,16702056.25
2017-12-03,16716700.0
2017-12-10,16731368.75
2017-12-17,16746081.25
2017-12-24,16760706.25
2017-12-31,16768031.25
2018-01-07,16782693.75
2018-01-14,16797331.25
2018-01-21,16811968.75
2018-01-28,16826606.25
2018-02-04,16841268.75
2018-02-11,16855890.625
2018-02-18,16870531.25
2018-02-25,16885182.8125
2018-03-04,16899856.25
2018-03-11,16907156.25
2018-03-18,16921831.25
2018-03-25,16936468.75
2018-04-01,16951131.25
2018-04-08,16965781.25
2018-04-15,16973106.25
2018-04-22,16987706.25
2018-04-29,17002343.75
2018-05-06,17017006.25
2018-05-13,17031706.25
2018-05-20,17039056.25
2018-05-27,17053681.25
2018-06-03,17068318.75
2018-06-10,17082943.75
2018-06-17,17097606.25
2018-06-24,17112293.75
2018-07-01,17119606.25
2018-07-08,17134281.25
2018-07-15,17148981.25
2018-07-22,17163656.25
2018-07-29,17178331.25
2018-08-05,17185631.25
2018-08-12,17200243.75
2018-08-19,17214868.75
2018-08-26,17229543.75
2018-09-02,17244156.25
2018-09-09,17258743.75
2018-09-16,17266068.75
2018-09-23,17280718.75
2018-09-30,17295393.75
2018-10-07,17310043.75
2018-10-14,17317368.75
2018-10-21,17332018.75
2018-10-28,17346618.75
2018-11-04,17353918.75
2018-11-11,17368556.25
2018-11-18,17375881.25
2018-11-25,17390518.75
2018-12-02,17397831.25
2018-12-09,17412468.75
2018-12-16,17419768.75
2018-12-23,17434393.75
2018-12-30,17449031.25
2019-01-06,17463718.75
2019-01-13,17478468.75
2019-01-20,17485781.25
2019-01-27,17500443.75
2019-02-03,17515106.25
2019-02-10,17529731.25
2019-02-17,17537068.75
2019-02-24,17551731.25
2019-03-03,17566343.75
2019-03-10,17581018.75
2019-03-17,17588318.75
2019-03-24,17603043.75
2019-03-31,17617693.75
2019-04-07,17632343.75
2019-04-14,17639643.75
2019-04-21,17654281.25
2019-04-28,17668943.75
2019-05-05,17683643.75
2019-05-12,17690956.25
2019-05-19,17705643.75
2019-05-26,17720231.25
2019-06-02,17734893.75
2019-06-09,17749556.25
2019-06-16,17756856.25
2019-06-23,17771456.25
2019-06-30,17786081.25
2019-07-07,17800681.25
2019-07-14,17815343.75
2019-07-21,17829956.25
2019-07-28,17837281.25
2019-08-04,17851906.25
2019-08-11,17866581.25
2019-08-18,17881268.75
2019-08-25,17895918.75
2019-09-01,17903243.75
2019-09-08,17917906.25
2019-09-15,17932531.25
2019-09-22,17947168.75
2019-09-29,17961843.75
2019-10-06,17976481.25
2019-10-13,17983818.75
2019-10-20,17998506.25
2019-10-27,18013156.25
2019-11-03,18027781.25
2019-11-10,18035093.75
2019-11-17,18049706.25
2019-11-24,18064356.25
2019-12-01,18071668.75
2019-12-08,18086318.75
2019-12-15,18100931.25
2019-12-22,18115568.75
2019-12-29,18122906.25
2020-01-05,18137531.25
2020-01-12,18152168.75
2020-01-19,18166793.75
2020-01-26,18182806.25
2020-02-02,18190106.25
2020-02-09,18204731.25
2020-02-16,18219368.75
2020-02-23,18226706.25
2020-03-01,18241306.25
2020-03-08,18255931.25
2020-03-15,18270581.25
2020-03-22,18277881.25
2020-03-29,18292518.75
2020-04-05,18307143.75
2020-04-12,18314443.75
2020-04-19,18329043.75
2020-04-26,18343681.25
2020-05-03,18358381.25
2020-05-10,18373043.75
2020-05-17,18377684.375
2020-05-24,18381353.125
2020-05-31,18388665.625
2020-06-07,18395984.375
2020-06-14,18403290.625
2020-06-21,18410621.875
2020-06-28,18414278.125
2020-07-05,18421596.875
2020-07-12,18428921.875
2020-07-19,18436221.875
2020-07-26,18439871.875
2020-08-02,18447178.125
2020-08-09,18454471.875
2020-08-16,18461771.875
2020-08-23,18469079.6875
2020-08-30,18472740.625
2020-09-06,18480053.125
2020-09-13,18487371.875
2020-09-20,18494665.625
2020-09-27,18498309.375
2020-10-04,18505646.875
2020-10-11,18512971.875
2020-10-18,18520290.625
2020-10-25,18523959.375
2020-11-01,18531259.375
2020-11-08,18534940.625
2020-11-15,18542259.375
2020-11-22,18549578.125
2020-11-29,18556884.375
2020-12-06,18560546.875
2020-12-13,18567859.375
2020-12-20,18575190.625
2020-12-27,18582496.875
2021-01-03,18586159.375
2021-01-10,18593484.375
2021-01-17,18600803.125
2021-01-24,18608115.625
2021-01-31,18615428.125
2021-02-07,18619084.375
2021-02-14,18626434.375
2021-02-21,18633753.125
2021-02-28,18641071.875
2021-03-07,18644734.375
2021-03-14,18652021.875
2021-03-21,18659328.125
2021-03-28,18666653.125
2021-04-04,18670309.375
2021-04-11,18677603.125
2021-04-18,18684928.125
2021-04-25,18688596.875
2021-05-02,18695909.375
2021-05-09,18703228.125
2021-05-16,18710515.625
2021-05-23,18714178.125
2021-05-30,18721465.625
2021-06-06,18725121.875
2021-06-13,18732440.625
2021-06-20,18736109.375
2021-06-27,18743403.125
2021-07-04,18747046.875
2021-07-11,18750696.875
2021-07-18,18758003.125
2021-07-25,18765309.375
2021-08-01,18772609.375
2021-08-08,18779909.375
2021-08-15,18787203.125
2021-08-22,18790859.375
2021-08-29,18798165.625
2021-09-05,18805459.375
2021-09-12,18812765.625
2021-09-19,18820078.125
2021-09-26,18823721.875
2021-10-03,18831021.875
2021-10-10,18838309.375
2021-10-17,18845615.625
2021-10-24,18852909.375
2021-10-31,18856565.625
2021-11-07,18863865.625
2021-11-14,18871159.375
2021-11-21,18878478.125
2021-11-28,18885784.375
2021-12-05,18889428.125
2021-12-12,18896721.875
2021-12-19,18904009.375
2021-12-26,18911321.875
2022-01-02,18914965.625
2022-01-09,18922259.375
2022-01-16,18929546.875
2022-01-23,18936859.375
2022-01-30,18944165.625
2022-02-06,18947809.375
2022-02-13,18955121.875
2022-02-20,18962415.625
2022-02-27,18969740.625
2022-03-06,18973384.375
2022-03-13,18980684.375
2022-03-20,18987990.625
2022-03-27,18995290.625
2022-04-03,18998934.375
2022-04-10,19006253.125
2022-04-17,19013540.625
2022-04-24,19020840.625
2022-05-01,19024496.875
2022-05-08,19031796.875
2022-05-15,19039090.625
2022-05-22,19046459.375
2022-05-29,19050103.125
2022-06-05,19057390.625
2022-06-12,19064696.875
2022-06-19,19068353.125
2022-06-26,19075659.375
2022-07-03,19082953.125
2022-07-10,19090253.125
2022-07-17,19093909.375
2022-07-24,19101215.625
2022-07-31,19108515.625
2022-08-07,19112165.625
2022-08-14,19119465.625
2022-08-21,19126759.375
2022-08-28,19134059.375
2022-09-04,19141365.625
2022-09-11,19145009.375
2022-09-18,19152303.125
2022-09-25,19159615.625
2022-10-02,19166946.875
2022-10-09,19174246.875
2022-10-16,19177909.375
2022-10-23,19185221.875
2022-10-30,19192509.375
2022-11-06,19199809.375
2022-11-13,19203453.125
2022-11-20,19210759.375
2022-11-27,19218065.625
2022-12-04,19221734.375
2022-12-11,19229028.125
2022-12-18,19236334.375
2022-12-25,19239996.875
2023-01-01,19247296.875
2023-01-08,19254621.875
2023-01-15,19261921.875
2023-01-22,19269221.875
2023-01-29,19276521.875
2023-02-05,19280165.625
2023-02-12,19287465.625
2023-02-19,19294803.125
2023-02-26,19302128.125
2023-03-05,19305784.375
2023-03-12,19313090.625
2023-03-19,19320384.375
2023-03-26,19327709.375
2023-04-02,19335009.375
2023-04-09,19338664.0625
2023-04-16,19345984.375
2023-04-23,19353284.375
2023-04-30,19360584.375
2023-05-07,19364246.875
2023-05-14,19371534.375
2023-05-21,19378840.625
2023-05-28,19386128.125
2023-06-04,19389778.125
2023-06-11,19397103.125
2023-06-18,19404403.125
2023-06-25,19411709.375
2023-07-02,19415359.375
2023-07-09,19422677.34375
2023-07-16,19429990.625
2023-07-23,19437290.625
2023-07-30,19440940.625
2023-08-06,19448265.625
2023-08-13,19455553.125
2023-08-20,19462865.625
2023-08-27,19466521.875
2023-09-03,19473815.625
2023-09-10,19481121.875
2023-09-17,19488409.375
2023-09-24,19492065.625
2023-10-01,19499371.875
2023-10-08,19506665.625
2023-10-15,19513984.375
2023-10-22,19517653.125
2023-10-29,19524978.125
2023-11-05,19532303.125
2023-11-12,19539615.625
2023-11-19,19546957.03125
2023-11-26,19550603.125
2023-12-03,19557896.875
2023-12-10,19565203.125
2023-12-17,19572524.21875
2023-12-24,19579846.875
2023-12-31,19583509.375
2024-01-07,19590796.875
2024-01-14,19598109.375
2024-01-21,19601753.125
2024-01-28,19609071.875
2024-02-04,19616390.625
2024-02-11,19623715.625
2024-02-18,19631059.375
2024-02-25,19634721.875
2024-03-03,19642096.875
2024-03-10,19649396.875
2024-03-17,19656696.875
2024-03-24,19660353.125
2024-03-31,19667671.875
2024-04-07,19675215.625
2024-04-14,19682521.875
2024-04-21,19686196.875
2024-04-28,19690514.0625
2024-05-05,19694167.1875
2024-05-12,19696020.3125
2024-05-19,19699714.0625
2024-05-26,19703398.4375
2024-06-02,19707054.6875
2024-06-09,19708879.6875
2024-06-16,19712529.6875
2024-06-23,19716192.1875
2024-06-30,19718039.0625
2024-07-07,19721707.8125
2024-07-14,19725370.3125
2024-07-21,19727195.3125
2024-07-28,19730867.1875
2024-08-04,19734535.9375
2024-08-11,19738204.6875
2024-08-18,19741860.9375
2024-08-25,19743682.8125
2024-09-01,19747345.3125
2024-09-08,19751065.625
2024-09-15,19752901.5625
2024-09-22,19756570.3125
2024-09-29,19760257.8125
2024-10-06,19763923.828125
2024-10-13,19765757.8125
2024-10-20,19769407.8125
2024-10-27,19773060.9375
2024-11-03,19776729.6875
2024-11-10,19780398.4375
2024-11-17,19782226.5625
2024-11-24,19785876.5625
2024-12-01,19789532.8125
2024-12-08,19793189.0625
2024-12-15,19795023.4375
2024-12-22,19798682.8125
2024-12-29,19802351.5625
2025-01-05,19806001.5625
2025-01-12,19807835.9375
2025-01-19,19811489.0625
2025-01-26,19815145.3125
2025-02-02,19818814.0625
2025-02-09,19820635.9375
2025-02-16,19824320.3125
2025-02-23,19827970.3125
2025-03-02,19829795.3125
2025-03-09,19833448.4375
2025-03-16,19837101.5625
2025-03-23,19840754.6875
2025-03-30,19842582.8125
2025-04-06,19846257.8125
2025-04-13,19849945.3125
2025-04-20,19853601.5625
2025-04-27,19855423.4375
2025-05-04,19858479.82472555
2025-05-11,19861536.2119511
2025-05-18,19864592.599176645
2025-05-25,19867648.9864022
2025-06-01,19870705.373627745
2025-06-08,19873761.76085329
2025-06-15,19876818.148078844
2025-06-22,19879874.53530439
2025-06-29,19882930.922529943
2025-07-06,19885987.30975549
2025-07-13,19889043.69698104
2025-07-20,19892100.08420659
2025-07-27,19895156.47143214
2025-08-03,19898212.858657684
2025-08-10,19901269.245883238
2025-08-17,19904325.633108784
2025-08-24,19907382.02033433
2025-08-31,19910438.407559883
2025-09-07,19913494.79478543
2025-09-14,19916551.18201098
2025-09-21,19919607.569236528
2025-09-28,19922663.956462078
2025-10-05,19925720.343687624
2025-10-12,19928776.730913177
2025-10-19,19931833.118138723
2025-10-26,19934889.505364276
2025-11-02,19937945.892589822
2025-11-09,19941002.27981537
2025-11-16,19944058.66704092
2025-11-23,19947115.054266468
2025-11-30,19950171.441492017
2025-12-07,19953227.828717567
2025-12-14,19956284.215943117
2025-12-21,19959340.603168663
2025-12-28,19962396.990394212
2026-01-04,19965453.377619762
2026-01-11,19968509.76484531
2026-01-18,19971566.15207086
2026-01-25,19974622.539296407
2026-02-01,19977678.926521957
2026-02-08,19980735.313747507
2026-02-15,19983791.700973053
2026-02-22,19986848.088198602
2026-03-01,19989904.475424152
2026-03-08,19992960.8626497
2026-03-15,19996017.249875247
2026-03-22,19999073.6371008
2026-03-29,20002130.024326347
2026-04-05,20005186.4115519
2026-04-12,20008242.798777446
2026-04-19,20011299.186002996
2026-04-26,20014355.573228545
2026-05-03,20017411.96045409
2026-05-10,20020468.34767964
2026-05-17,20023524.73490519
2026-05-24,20026581.12213074
2026-05-31,20029637.509356286
2026-06-07,20032693.89658184
2026-06-14,20035750.283807386
2026-06-21,20038806.671032935
2026-06-28,20041863.058258485
2026-07-05,20044919.445484035
2026-07-12,20047975.83270958
2026-07-19,20051032.21993513
2026-07-26,20054088.60716068
2026-08-02,20057144.994386226
2026-08-09,20060201.38161178
2026-08-16,20063257.768837325
2026-08-23,20066314.15606288
2026-08-30,20069370.543288425
2026-09-06,20072426.93051397
2026-09-13,20075483.317739524
2026-09-20,20078539.70496507
2026-09-27,20081596.09219062
2026-10-04,20084652.47941617
2026-10-11,20087708.86664172
2026-10-18,20090765.253867265
2026-10-25,20093821.641092815
2026-11-01,20096878.028318364
2026-11-08,20099934.415543914
2026-11-15,20102990.802769464
2026-11-22,20106047.18999501
2026-11-29,20109103.57722056
2026-12-06,20112159.96444611
2026-12-13,20115216.35167166
2026-12-20,20118272.738897204
2026-12-27,20121329.126122758
2027-01-03,20124385.513348304
2027-01-10,20127441.90057385
2027-01-17,20130498.287799403
2027-01-24,20133554.67502495
2027-01-31,20136611.062250502
2027-02-07,20139667.44947605
2027-02-14,20142723.836701598
2027-02-21,20145780.223927148
2027-02-28,20148836.611152697
2027-03-07,20151892.998378243
2027-03-14,20154949.385603797
2027-03-21,20158005.772829343
2027-03-28,20161062.16005489
2027-04-04,20164118.547280442
2027-04-11,20167174.934505988
2027-04-18,20170231.321731538
2027-04-25,20173287.708957087
2027-05-02,20176344.096182637
2027-05-09,20179400.483408183
2027-05-16,20182456.870633736
2027-05-23,20185513.257859282
2027-05-30,20188569.645084836
2027-06-06,20191626.03231038
2027-06-13,20194682.419535927
2027-06-20,20197738.80676148
2027-06-27,20200795.193987027
2027-07-04,20203851.581212576
2027-07-11,20206907.968438126
2027-07-18,20209964.355663676
2027-07-25,20213020.74288922
2027-08-01,20216077.13011477
2027-08-08,20219133.51734032
2027-08-15,20222189.904565867
2027-08-22,20225246.29179142
2027-08-29,20228302.679016966
2027-09-05,20231359.066242516
2027-09-12,20234415.453468066
2027-09-19,20237471.84069361
2027-09-26,20240528.22791916
2027-10-03,20243584.61514471
2027-10-10,20246641.00237026
2027-10-17,20249697.389595807
2027-10-24,20252753.77682136
2027-10-31,20255810.164046906
2027-11-07,20258866.55127246
2027-11-14,20261922.938498005
2027-11-21,20264979.325723555
2027-11-28,20268035.712949105
2027-12-05,20271092.10017465
2027-12-12,20274148.4874002
2027-12-19,20277204.87462575
2027-12-26,20280261.2618513
2028-01-02,20283317.649076845
2028-01-09,20286374.0363024
2028-01-16,20289430.423527945
2028-01-23,20292486.81075349
2028-01-30,20295543.197979044
2028-02-06,20298599.58520459
2028-02-13,20301655.97243014
2028-02-20,20304712.35965569
2028-02-27,20307768.74688124
2028-03-05,20310825.134106785
2028-03-12,20313881.52133234
2028-03-19,20316937.908557884
2028-03-26,20319994.295783438
2028-04-02,20323050.683008984
2028-04-09,20326107.07023453
2028-04-16,20329163.457460083
2028-04-23,20332219.84468563
2028-04-30,20335276.23191118
2028-05-07,20338332.61913673
2028-05-14,20341389.006362278
2028-05-21,20344445.393587824
2028-05-28,20347501.780813374
2028-06-04,20350376.421675384
2028-06-11,20352130.2932956
2028-06-18,20353702.418552272
2028-06-25,20355274.543808945
2028-07-02,20356846.669065617
2028-07-09,20358418.794322293
2028-07-16,20359990.919578962
2028-07-23,20361563.04483564
2028-07-30,20363135.17009231
2028-08-06,20364707.295348987
2028-08-13,20366279.420605656
2028-08-20,20367851.545862332
2028-08-27,20369423.671119004
2028-09-03,20370995.79637568
2028-09-10,20372567.92163235
2028-09-17,20374140.046889026
2028-09-24,20375712.172145702
2028-10-01,20377284.297402374
2028-10-08,20378856.422659047
2028-10-15,20380428.54791572
2028-10-22,20382000.673172396
2028-10-29,20383572.798429064
2028-11-05,20385144.92368574
2028-11-12,20386717.048942413
2028-11-19,20388289.17419909
2028-11-26,20389861.29945576
2028-12-03,20391433.424712434
2028-12-10,20393005.549969107
2028-12-17,20394577.675225783
2028-12-24,20396149.800482452
2028-12-31,20397721.92573913
2029-01-07,20399294.050995804
2029-01-14,20400866.176252477
