timestamp,hash_rate,market_price,daily_transaction_fees
2009-01-18,6.31320424296296e-06,0.0,0.0
2009-01-25,3.33058806518518e-06,0.0,0.0
2009-02-01,6.41262478222222e-06,0.0,0.0
2009-02-08,6.66117613037037e-06,0.0,0.0
2009-02-15,5.8658118162963e-06,0.0,0.0
2009-02-22,6.36291451259259e-06,0.0,0.0
2009-03-01,5.07044750222222e-06,0.0,0.0
2009-03-08,5.56755019851852e-06,0.0,0.0
2009-03-15,5.8658118162963e-06,0.0,0.0
2009-03-22,5.8658118162963e-06,0.0,0.0
2009-03-29,5.91552208592593e-06,0.0,0.0
2009-04-05,6.41262478222222e-06,0.0,0.0
2009-04-12,4.92131669333333e-06,0.0,0.0
2009-04-19,5.71668100740741e-06,0.0,0.0
2009-04-26,6.06465289481481e-06,0.0,0.0
2009-05-03,5.66697073777778e-06,0.0,0.0
2009-05-10,6.01494262518519e-06,0.0,0.0
2009-05-17,7.10856855703704e-06,0.0,0.0
2009-05-24,3.47971887407407e-07,0.0,0.0
2009-05-31,5.8658118162963e-06,0.0,0.0
2009-06-07,1.93870051555556e-06,0.0,0.0
2009-06-14,4.5236345362963e-06,0.0,0.0
2009-06-21,4.17566264888889e-06,0.0,0.0
2009-06-28,2.53522375111111e-06,0.0,0.0
2009-07-05,3.57913941333333e-06,0.0,0.0
2009-07-12,4.07624210962963e-06,0.0,0.0
2009-07-19,1.49130808888889e-07,0.0,0.0
2009-07-26,6.46233505185185e-07,0.0,0.0
2009-08-02,6.95943774814815e-07,0.0,0.0
2009-08-09,3.67855995259259e-06,0.0,0.0
2009-08-16,1.69014916740741e-06,0.0,0.0
2009-08-23,5.96523235555555e-07,0.0,0.0
2009-08-30,1.49130808888889e-06,0.0,0.0
2009-09-06,3.13174698666667e-06,0.0,0.0
2009-09-13,3.5294291437037e-06,0.0,0.0
2009-09-20,3.92711130074074e-06,0.0,0.0
2009-09-27,4.07624210962963e-06,0.0,0.0
2009-10-04,3.72827022222222e-06,0.0,0.0
2009-10-11,3.82769076148148e-06,0.0,0.0
2009-10-18,3.1814572562963e-06,0.0,0.0
2009-10-25,4.27508318814815e-06,0.0,0.0
2009-11-01,3.03232644740741e-06,0.0,0.0
2009-11-08,3.77798049185185e-06,0.0,0.0
2009-11-15,4.77218588444444e-06,0.0,0.0
2009-11-22,3.62884968296296e-06,0.0,0.0
2009-11-29,3.72827022222222e-06,0.0,0.0
2009-12-06,2.58493402074074e-06,0.0,0.0
2009-12-13,5.16986804148148e-06,0.0,0.0
2009-12-20,8.00335341037037e-06,0.0,0.0
2009-12-27,7.80451233185185e-06,0.0,0.0
2010-01-03,7.6442931234091e-06,0.0,0.0
2010-01-10,1.12312306659318e-05,0.0,0.0
2010-01-17,1.02502484902837e-05,0.0,0.0
2010-01-24,9.73124856672508e-06,0.0,0.0
2010-01-31,1.20279214331836e-05,0.0,0.0
2010-02-07,1.87139403823172e-05,0.0,0.0
2010-02-14,1.60921806186109e-05,0.0,0.0
2010-02-21,2.24921641321615e-05,0.0,0.0
2010-02-28,3.25176751436248e-05,0.0,0.0
2010-03-07,3.25176751436248e-05,0.0,0.0
2010-03-14,3.28852291444466e-05,0.0,0.0
2010-03-21,2.99570923028178e-05,0.0,0.0
2010-03-28,3.9486773376631e-05,0.0,0.0
2010-04-04,5.02167758384825e-05,0.0,0.0
2010-04-11,5.89895860753258e-05,0.0,0.0
2010-04-18,7.85222918316944e-05,0.0,0.0
2010-04-25,8.37744517822657e-05,0.0,0.0
2010-05-02,9.68820190679263e-05,0.0,0.0
2010-05-09,9.64491901786208e-05,0.0,0.0
2010-05-16,7.66483630558576e-05,0.0,0.0
2010-05-23,0.000113064805519858,0.0,0.0
2010-05-30,0.000124746971748383,0.0,0.0
2010-06-06,0.000129703805062888,0.0,0.0
2010-06-13,0.000138791332806148,0.0,0.0
2010-06-20,0.000136518077139047,0.0,0.0
2010-06-27,0.000153374207557116,0.0,0.0
2010-07-04,0.00020064047277912,0.0,0.0
2010-07-11,0.000220799974472116,0.0,0.0
2010-07-18,0.00165149555306384,0.0,0.66
2010-07-25,0.00193125709483968,0.0,0.01
2010-08-01,0.0021244834042325,0.0,0.3
2010-08-08,0.00281847061359461,0.0,0.0
2010-08-15,0.00456907347918133,0.0,0.0
2010-08-22,0.00506263967506365,0.07,0.0
2010-08-29,0.00529160327845849,0.07,1.1e-06
2010-09-05,0.00495819741738872,0.06,0.01
2010-09-12,0.00574090721074621,0.06,0.1100001
2010-09-19,0.00958137886113681,0.06,0.0
2010-09-26,0.00967263008838573,0.06,0.0
2010-10-03,0.0102260252243218,0.06,0.00776625
2010-10-10,0.0100293708930848,0.1,0.0
2010-10-17,0.0193176067628266,0.11,0.0
2010-10-24,0.0248910297496032,0.1,0.05
2010-10-31,0.0251046866573251,0.19,0.0
2010-11-07,0.0310455970381411,0.25,0.0
2010-11-14,0.0536698012792116,0.3,0.0
2010-11-21,0.059307385447196,0.28,1.0
2010-11-28,0.0692951428220342,0.28,0.0
2010-12-05,0.0879436689019031,0.26,0.06
2010-12-12,0.105974736816725,0.23,0.07
2010-12-19,0.11328333935581,0.25,0.06653564
2010-12-26,0.108001742450377,0.25,0.09564519
2011-01-02,0.128162067707781,0.3,0.09238552
2011-01-09,0.12321823635632,0.32,0.05352512
2011-01-16,0.149969563986311,0.36,0.10493887
2011-01-23,0.163144168784427,0.38,0.35905919
2011-01-30,0.164136211725285,0.45,0.59
2011-02-06,0.191492247012833,0.92,0.12359852
2011-02-13,0.244256346380359,0.97,0.74186934
2011-02-20,0.391485054897639,1.05,0.2
2011-02-27,0.454920133237534,1.0,0.16769472
2011-03-06,0.746109882360313,0.92,0.7207
2011-03-13,0.450719122534764,0.88,1.54693618
2011-03-20,0.522682679914265,0.87,2.4870787
2011-03-27,0.483475502411536,0.89,8.27023194
2011-04-03,0.572627013494514,0.8,3.4
2011-04-10,0.663134715812337,0.75,4.21
2011-04-17,0.552612263176948,0.98,2.1625
2011-04-24,0.78040601979881,1.38,3.3737338
2011-05-01,1.06853945167215,4.14,7.42157688999999
2011-05-08,1.24299487235332,3.56,6.65502295999999
2011-05-15,1.57286756773456,6.55,14.89642967
2011-05-22,2.58473318607827,6.98,16.22203741
2011-05-29,3.73988894768231,8.68,13.83792316
2011-06-05,4.10739248589387,9.67,32.17970115
2011-06-12,6.37300141313269,32.34,44.3103694
2011-06-19,8.80591615374559,18.87,31.88585283
2011-06-26,10.6268031804332,17.58,16.40096242
2011-07-03,12.4093637139252,17.35,14.73519868
2011-07-10,11.4216858394628,16.1,12.51029136
2011-07-17,12.3540683569699,14.25,13.39252803
2011-07-24,14.7936599862205,13.93,13.54095816
2011-07-31,14.0371660096524,14.1,5.71270055
2011-08-07,12.9571093026425,11.5,6.53899155
2011-08-14,12.0181883386829,9.93,7.11131223
2011-08-21,13.0154719384571,11.75,7.7670445
2011-08-28,11.4895200560173,11.3,5.02820664
2011-09-04,14.3165311122368,8.46,9.87229329
