Date,total_bitcoins
2041-05-12,20931837.140657086
2041-05-19,20932033.656314168
2041-05-26,20932230.171971254
2041-06-02,20932426.687628336
2041-06-09,20932623.203285422
2041-06-16,20932819.718942504
2041-06-23,20933016.23459959
2041-06-30,20933212.750256676
2041-07-07,20933409.26591376
2041-07-14,20933605.781570844
2041-07-21,20933802.297227927
2041-07-28,20933998.812885012
2041-08-04,20934195.328542095
2041-08-11,20934391.84419918
2041-08-18,20934588.359856267
2041-08-25,20934784.87551335
2041-09-01,20934981.39117043
2041-09-08,20935177.906827513
2041-09-15,20935374.422484603
2041-09-22,20935570.93814168
2041-09-29,20935767.453798767
2041-10-06,20935963.96945585
2041-10-13,20936160.485112935
2041-10-20,20936357.00077002
2041-10-27,20936553.516427103
2041-11-03,20936750.03208419
2041-11-10,20936946.54774127
2041-11-17,20937143.063398357
2041-11-24,20937339.57905544
2041-12-01,20937536.094712526
2041-12-08,20937732.61036961
2041-12-15,20937929.126026694
2041-12-22,20938125.64168378
2041-12-29,20938322.15734086
2042-01-05,20938518.672997948
2042-01-12,20938715.18865503
2042-01-19,20938911.704312116
2042-01-26,20939108.2199692
2042-02-02,20939304.735626284
2042-02-09,20939501.25128337
2042-02-16,20939697.766940452
2042-02-23,20939894.282597538
2042-03-02,20940090.79825462
2042-03-09,20940287.313911702
2042-03-16,20940483.829568785
2042-03-23,20940680.34522587
2042-03-30,20940876.860882957
2042-04-06,20941073.37654004
2042-04-13,20941269.892197125
2042-04-20,20941466.407854207
2042-04-27,20941662.923511293
2042-05-04,20941859.439168375
2042-05-11,20942055.95482546
2042-05-18,20942252.470482547
2042-05-25,20942448.98613963
2042-06-01,20942645.501796715
2042-06-08,20942842.017453797
2042-06-15,20943038.533110883
2042-06-22,20943235.048767965
2042-06-29,20943431.56442505
2042-07-06,20943628.080082137
2042-07-13,20943824.59573922
2042-07-20,20944021.111396305
2042-07-27,20944217.627053387
2042-08-03,20944414.142710473
2042-08-10,20944610.658367556
2042-08-17,20944807.17402464
2042-08-24,20945003.689681727
2042-08-31,20945200.20533881
2042-09-07,20945396.720995896
2042-09-14,20945593.236652978
2042-09-21,20945789.752310064
2042-09-28,20945986.267967146
2042-10-05,20946182.78362423
2042-10-12,20946379.299281318
2042-10-19,20946575.8149384
2042-10-26,20946772.330595486
2042-11-02,20946968.846252564
2042-11-09,20947165.361909654
2042-11-16,20947361.877566732
2042-11-23,20947558.39322382
2042-11-30,20947754.9088809
2042-12-07,20947951.424537987
2042-12-14,20948147.940195072
2042-12-21,20948344.455852155
2042-12-28,20948540.97150924
2043-01-04,20948737.487166323
2043-01-11,20948934.00282341
2043-01-18,20949130.51848049
2043-01-25,20949327.034137577
2043-02-01,20949523.549794663
2043-02-08,20949720.065451745
2043-02-15,20949916.58110883
2043-02-22,20950113.096765913
2043-03-01,20950309.612423
2043-03-08,20950506.12808008
2043-03-15,20950702.643737167
2043-03-22,20950899.159394253
2043-03-29,20951095.675051335
2043-04-05,20951292.19070842
2043-04-12,20951488.706365503
2043-04-19,20951685.22202259
2043-04-26,20951881.73767967
2043-05-03,20952078.253336757
2043-05-10,20952274.768993836
2043-05-17,20952471.28465092
2043-05-24,20952667.800308008
2043-05-31,20952864.31596509
2043-06-07,20953060.831622176
2043-06-14,20953257.347279258
2043-06-21,20953453.862936344
2043-06-28,20953650.378593426
2043-07-05,20953846.894250512
2043-07-12,20954043.409907598
2043-07-19,20954239.92556468
2043-07-26,20954436.441221766
2043-08-02,20954632.95687885
2043-08-09,20954829.472535934
2043-08-16,20955025.988193016
2043-08-23,20955222.503850102
2043-08-30,20955419.01950719
2043-09-06,20955615.53516427
2043-09-13,20955812.050821356
2043-09-20,20956008.56647844
2043-09-27,20956205.082135525
2043-10-04,20956401.597792607
2043-10-11,20956598.113449693
2043-10-18,20956794.62910678
2043-10-25,20956991.14476386
2043-11-01,20957187.660420947
2043-11-08,20957384.17607803
2043-11-15,20957580.691735115
2043-11-22,20957777.207392197
2043-11-29,20957973.723049283
2043-12-06,20958170.23870637
2043-12-13,20958366.75436345
2043-12-20,20958563.270020537
2043-12-27,20958759.785677616
2044-01-03,20958950.285549283
2044-01-10,20959068.595995896
2044-01-17,20959166.853824437
2044-01-24,20959265.111652978
2044-01-31,20959363.369481523
2044-02-07,20959461.627310064
2044-02-14,20959559.885138605
2044-02-21,20959658.142967146
2044-02-28,20959756.40079569
2044-03-06,20959854.65862423
2044-03-13,20959952.916452773
2044-03-20,20960051.174281318
2044-03-27,20960149.43210986
2044-04-03,20960247.6899384
2044-04-10,20960345.94776694
2044-04-17,20960444.205595482
2044-04-24,20960542.463424023
2044-05-01,20960640.721252568
2044-05-08,20960738.979081113
2044-05-15,20960837.23690965
2044-05-22,20960935.49473819
2044-05-29,20961033.752566736
2044-06-05,20961132.010395277
2044-06-12,20961230.26822382
2044-06-19,20961328.52605236
2044-06-26,20961426.7838809
2044-07-03,20961525.041709445
2044-07-10,20961623.299537987
2044-07-17,20961721.557366528
2044-07-24,20961819.815195072
2044-07-31,20961918.073023614
2044-08-07,20962016.330852155
2044-08-14,20962114.588680696
2044-08-21,20962212.84650924
2044-08-28,20962311.10433778
2044-09-04,20962409.362166323
2044-09-11,20962507.619994868
2044-09-18,20962605.87782341
2044-09-25,20962704.13565195
2044-10-02,20962802.39348049
2044-10-09,20962900.651309036
2044-10-16,20962998.909137577
2044-10-23,20963097.166966118
2044-10-30,20963195.424794663
2044-11-06,20963293.682623204
2044-11-13,20963391.940451745
2044-11-20,20963490.198280286
2044-11-27,20963588.45610883
2044-12-04,20963686.713937372
2044-12-11,20963784.971765913
2044-12-18,20963883.229594458
2044-12-25,20963981.487423
2045-01-01,20964079.74525154
2045-01-08,20964178.00308008
2045-01-15,20964276.260908626
2045-01-22,20964374.518737167
2045-01-29,20964472.77656571
2045-02-05,20964571.034394253
2045-02-12,20964669.292222794
2045-02-19,20964767.550051335
2045-02-26,20964865.807879876
2045-03-05,20964964.06570842
2045-03-12,20965062.323536962
2045-03-19,20965160.581365503
2045-03-26,20965258.83919405
2045-04-02,20965357.09702259
2045-04-09,20965455.35485113
2045-04-16,20965553.61267967
2045-04-23,20965651.870508213
2045-04-30,20965750.128336757
2045-05-07,20965848.3861653
2045-05-14,20965946.643993836
2045-05-21,20966044.90182238
2045-05-28,20966143.15965092
2045-06-04,20966241.417479467
2045-06-11,20966339.675308008
2045-06-18,20966437.93313655
2045-06-25,20966536.19096509
2045-07-02,20966634.44879363
2045-07-09,20966732.706622176
2045-07-16,20966830.964450717
2045-07-23,20966929.222279258
2045-07-30,20967027.480107803
2045-08-06,20967125.737936344
2045-08-13,20967223.995764885
2045-08-20,20967322.253593426
2045-08-27,20967420.51142197
2045-09-03,20967518.769250512
2045-09-10,20967617.027079053
2045-09-17,20967715.284907598
2045-09-24,20967813.54273614
2045-10-01,20967911.80056468
2045-10-08,20968010.05839322
2045-10-15,20968108.316221766
2045-10-22,20968206.574050307
2045-10-29,20968304.83187885
2045-11-05,20968403.089707393
2045-11-12,20968501.347535934
2045-11-19,20968599.605364475
2045-11-26,20968697.863193016
2045-12-03,20968796.12102156
2045-12-10,20968894.378850102
2045-12-17,20968992.636678644
2045-12-24,20969090.89450719
2045-12-31,20969189.15233573
2046-01-07,20969287.41016427
2046-01-14,20969385.66799281
2046-01-21,20969483.925821356
2046-01-28,20969582.183649898
2046-02-04,20969680.44147844
2046-02-11,20969778.699306984
2046-02-18,20969876.957135525
2046-02-25,20969975.214964066
2046-03-04,20970073.472792607
2046-03-11,20970171.73062115
2046-03-18,20970269.988449693
2046-03-25,20970368.246278234
2046-04-01,20970466.50410678
2046-04-08,20970564.76193532
2046-04-15,20970663.01976386
2046-04-22,20970761.277592402
2046-04-29,20970859.535420947
2046-05-06,20970957.793249488
2046-05-13,20971056.05107803
2046-05-20,20971154.308906574
2046-05-27,20971252.566735115
2046-06-03,20971350.824563656
2046-06-10,20971449.082392197
2046-06-17,20971547.340220742
2046-06-24,20971645.598049283
2046-07-01,20971743.855877824
2046-07-08,20971842.11370637
2046-07-15,20971940.37153491
2046-07-22,20972038.62936345
2046-07-29,20972136.887191992
2046-08-05,20972235.145020533
2046-08-12,20972333.40284908
2046-08-19,20972431.66067762
2046-08-26,20972529.918506164
2046-09-02,20972628.1763347
2046-09-09,20972726.434163243
2046-09-16,20972824.691991787
2046-09-23,20972922.94982033
2046-09-30,20973021.20764887
2046-10-07,20973119.46547741
2046-10-14,20973217.72330595
2046-10-21,20973315.981134497
2046-10-28,20973414.238963038
2046-11-04,20973512.49679158
2046-11-11,20973610.754620124
2046-11-18,20973709.012448665
2046-11-25,20973807.270277206
2046-12-02,20973905.528105747
2046-12-09,20974003.78593429
2046-12-16,20974102.043762833
2046-12-23,20974200.301591374
2046-12-30,20974298.55941992
2047-01-06,20974396.81724846
2047-01-13,20974495.075077
2047-01-20,20974593.332905542
2047-01-27,20974691.590734087
2047-02-03,20974789.848562628
2047-02-10,20974888.10639117
2047-02-17,20974986.364219714
2047-02-24,20975084.622048255
2047-03-03,20975182.879876796
2047-03-10,20975281.137705337
2047-03-17,20975379.395533882
2047-03-24,20975477.653362423
2047-03-31,20975575.911190964
2047-04-07,20975674.16901951
2047-04-14,20975772.42684805
2047-04-21,20975870.68467659
2047-04-28,20975968.942505132
2047-05-05,20976067.200333677
2047-05-12,20976165.45816222
2047-05-19,20976263.71599076
2047-05-26,20976361.973819304
2047-06-02,20976460.231647845
2047-06-09,20976558.489476386
2047-06-16,20976656.747304928
2047-06-23,20976755.005133472
2047-06-30,20976853.262962013
2047-07-07,20976951.520790555
2047-07-14,20977049.7786191
2047-07-21,20977148.03644764
2047-07-28,20977246.29427618
2047-08-04,20977344.552104723
2047-08-11,20977442.809933264
2047-08-18,20977541.06776181
2047-08-25,20977639.32559035
2047-09-01,20977737.583418887
2047-09-08,20977835.841247432
2047-09-15,20977934.099075977
2047-09-22,20978032.356904518
2047-09-29,20978130.61473306
2047-10-06,20978228.8725616
2047-10-13,20978327.13039014
2047-10-20,20978425.388218682
2047-10-27,20978523.646047227
2047-11-03,20978621.90387577
2047-11-10,20978720.16170431
2047-11-17,20978818.419532854
2047-11-24,20978916.677361395
2047-12-01,20979014.935189936
2047-12-08,20979113.193018477
2047-12-15,20979211.450847022
2047-12-22,20979309.708675563
2047-12-29,20979407.966504104
2048-01-05,20979496.198023614
2048-01-12,20979548.334830593
2048-01-19,20979597.463744868
2048-01-26,20979646.59265914
2048-02-02,20979695.72157341
2048-02-09,20979744.85048768
2048-02-16,20979793.97940195
2048-02-23,20979843.10831622
2048-03-01,20979892.23723049
2048-03-08,20979941.366144765
2048-03-15,20979990.495059036
2048-03-22,20980039.623973306
2048-03-29,20980088.752887577
2048-04-05,20980137.881801847
2048-04-12,20980187.010716118
2048-04-19,20980236.13963039
2048-04-26,20980285.268544663
2048-05-03,20980334.397458933
2048-05-10,20980383.526373204
2048-05-17,20980432.655287474
2048-05-24,20980481.784201745
2048-05-31,20980530.913116015
2048-06-07,20980580.042030286
2048-06-14,20980629.17094456
2048-06-21,20980678.29985883
2048-06-28,20980727.4287731
2048-07-05,20980776.557687372
2048-07-12,20980825.686601643
2048-07-19,20980874.815515913
2048-07-26,20980923.944430184
2048-08-02,20980973.073344458
2048-08-09,20981022.20225873
2048-08-16,20981071.331173
2048-08-23,20981120.46008727
2048-08-30,20981169.58900154
2048-09-06,20981218.71791581
2048-09-13,20981267.84683008
2048-09-20,20981316.975744355
2048-09-27,20981366.104658626
2048-10-04,20981415.233572897
2048-10-11,20981464.362487167
2048-10-18,20981513.491401438
2048-10-25,20981562.62031571
2048-11-01,20981611.74922998
2048-11-08,20981660.878144253
2048-11-15,20981710.007058524
2048-11-22,20981759.135972794
2048-11-29,20981808.264887065
2048-12-06,20981857.393801335
2048-12-13,20981906.522715606
2048-12-20,20981955.651629876
2048-12-27,20982004.78054415
2049-01-03,20982053.90945842
2049-01-10,20982103.03837269
2049-01-17,20982152.167286962
2049-01-24,20982201.296201233
2049-01-31,20982250.425115503
2049-02-07,20982299.554029774
2049-02-14,20982348.68294405
2049-02-21,20982397.81185832
2049-02-28,20982446.94077259
2049-03-07,20982496.06968686
2049-03-14,20982545.19860113
2049-03-21,20982594.3275154
2049-03-28,20982643.45642967
2049-04-04,20982692.585343946
2049-04-11,20982741.714258216
2049-04-18,20982790.843172483
2049-04-25,20982839.972086757
2049-05-02,20982889.101001028
2049-05-09,20982938.229915295
2049-05-16,20982987.358829565
2049-05-23,20983036.487743843
2049-05-30,20983085.616658114
2049-06-06,20983134.74557238
2049-06-13,20983183.87448665
2049-06-20,20983233.00340092
2049-06-27,20983282.132315192
2049-07-04,20983331.261229463
2049-07-11,20983380.390143733
2049-07-18,20983429.519058008
2049-07-25,20983478.64797228
2049-08-01,20983527.77688655
2049-08-08,20983576.90580082
2049-08-15,20983626.03471509
2049-08-22,20983675.16362936
2049-08-29,20983724.29254363
2049-09-05,20983773.421457905
2049-09-12,20983822.550372176
2049-09-19,20983871.679286446
2049-09-26,20983920.808200717
2049-10-03,20983969.937114988
2049-10-10,20984019.066029258
2049-10-17,20984068.19494353
2049-10-24,20984117.323857803
2049-10-31,20984166.452772073
2049-11-07,20984215.581686344
2049-11-14,20984264.710600615
2049-11-21,20984313.839514885
2049-11-28,20984362.968429156
2049-12-05,20984412.097343426
2049-12-12,20984461.2262577
2049-12-19,20984510.35517197
2049-12-26,20984559.48408624
2050-01-02,20984608.613000512
2050-01-09,20984657.741914783
2050-01-16,20984706.870829053
2050-01-23,20984755.999743324
2050-01-30,20984805.128657598
2050-02-06,20984854.25757187
2050-02-13,20984903.38648614
2050-02-20,20984952.51540041
2050-02-27,20985001.64431468
2050-03-06,20985050.77322895
2050-03-13,20985099.90214322
2050-03-20,20985149.031057496
2050-03-27,20985198.159971766
2050-04-03,20985247.288886037
2050-04-10,20985296.417800307
2050-04-17,20985345.546714578
2050-04-24,20985394.67562885
2050-05-01,20985443.80454312
2050-05-08,20985492.933457393
2050-05-15,20985542.062371664
2050-05-22,20985591.191285934
2050-05-29,20985640.320200205
2050-06-05,20985689.449114475
2050-06-12,20985738.578028746
2050-06-19,20985787.706943016
2050-06-26,20985836.83585729
2050-07-03,20985885.96477156
2050-07-10,20985935.093685832
2050-07-17,20985984.222600102
2050-07-24,20986033.351514373
2050-07-31,20986082.480428644
2050-08-07,20986131.609342914
2050-08-14,20986180.73825719
2050-08-21,20986229.86717146
2050-08-28,20986278.99608573
2050-09-04,20986328.125
2050-09-11,20986377.25391427
2050-09-18,20986426.38282854
2050-09-25,20986475.51174281
2050-10-02,20986524.640657086
2050-10-09,20986573.769571356
2050-10-16,20986622.898485627
2050-10-23,20986672.027399898
2050-10-30,20986721.156314168
2050-11-06,20986770.28522844
2050-11-13,20986819.41414271
2050-11-20,20986868.543056984
2050-11-27,20986917.671971254
2050-12-04,20986966.800885525
2050-12-11,20987015.929799795
2050-12-18,20987065.058714066
2050-12-25,20987114.187628336
2051-01-01,20987163.316542607
2051-01-08,20987212.44545688
2051-01-15,20987261.57437115
2051-01-22,20987310.703285422
2051-01-29,20987359.832199693
2051-02-05,20987408.961113963
2051-02-12,20987458.090028234
2051-02-19,20987507.218942504
2051-02-26,20987556.34785678
2051-03-05,20987605.47677105
2051-03-12,20987654.60568532
2051-03-19,20987703.73459959
2051-03-26,20987752.86351386
2051-04-02,20987801.99242813
2051-04-09,20987851.121342402
2051-04-16,20987900.250256676
2051-04-23,20987949.379170947
2051-04-30,20987998.508085217
2051-05-07,20988047.636999488
2051-05-14,20988096.76591376
2051-05-21,20988145.89482803
2051-05-28,20988195.0237423
2051-06-04,20988244.152656574
2051-06-11,20988293.281570844
2051-06-18,20988342.410485115
2051-06-25,20988391.539399385
2051-07-02,20988440.668313656
2051-07-09,20988489.797227927
2051-07-16,20988538.926142197
2051-07-23,20988588.05505647
2051-07-30,20988637.183970742
2051-08-06,20988686.312885012
2051-08-13,20988735.441799283
2051-08-20,20988784.570713554
2051-08-27,20988833.699627824
2051-09-03,20988882.828542095
2051-09-10,20988931.95745637
2051-09-17,20988981.08637064
2051-09-24,20989030.21528491
2051-10-01,20989079.34419918
2051-10-08,20989128.47311345
2051-10-15,20989177.60202772
2051-10-22,20989226.730941992
2051-10-29,20989275.859856267
2051-11-05,20989324.988770537
2051-11-12,20989374.117684808
2051-11-19,20989423.24659908
2051-11-26,20989472.37551335
2051-12-03,20989521.50442762
2051-12-10,20989570.633341886
2051-12-17,20989619.762256157
2051-12-24,20989668.891170435
2051-12-31,20989718.020084705
2052-01-07,20989756.621374488
2052-01-14,20989781.185831625
2052-01-21,20989805.75028876
2052-01-28,20989830.314745896
2052-02-04,20989854.87920303
2052-02-11,20989879.443660166
2052-02-18,20989904.0081173
2052-02-25,20989928.572574437
2052-03-03,20989953.137031574
2052-03-10,20989977.701488707
2052-03-17,20990002.265945844
2052-03-24,20990026.830402978
2052-03-31,20990051.394860115
2052-04-07,20990075.95931725
2052-04-14,20990100.523774385
2052-04-21,20990125.088231523
2052-04-28,20990149.652688656
2052-05-05,20990174.217145793
2052-05-12,20990198.781602927
2052-05-19,20990223.346060064
2052-05-26,20990247.910517197
2052-06-02,20990272.474974334
2052-06-09,20990297.03943147
2052-06-16,20990321.603888605
2052-06-23,20990346.168345742
2052-06-30,20990370.732802875
2052-07-07,20990395.297260012
2052-07-14,20990419.861717146
2052-07-21,20990444.426174283
2052-07-28,20990468.99063142
2052-08-04,20990493.555088554
2052-08-11,20990518.11954569
2052-08-18,20990542.684002824
2052-08-25,20990567.24845996
2052-09-01,20990591.812917095
2052-09-08,20990616.37737423
2052-09-15,20990640.94183137
2052-09-22,20990665.506288502
2052-09-29,20990690.07074564
2052-10-06,20990714.635202773
2052-10-13,20990739.19965991
2052-10-20,20990763.764117043
2052-10-27,20990788.32857418
2052-11-03,20990812.893031318
2052-11-10,20990837.45748845
2052-11-17,20990862.02194559
2052-11-24,20990886.58640272
2052-12-01,20990911.15085986
2052-12-08,20990935.715316992
2052-12-15,20990960.27977413
2052-12-22,20990984.844231267
2052-12-29,20991009.4086884
2053-01-05,20991033.973145537
2053-01-12,20991058.537602667
2053-01-19,20991083.102059808
2053-01-26,20991107.66651694
2053-02-02,20991132.23097408
2053-02-09,20991156.795431215
2053-02-16,20991181.35988835
2053-02-23,20991205.924345486
2053-03-02,20991230.488802616
2053-03-09,20991255.053259756
2053-03-16,20991279.617716886
2053-03-23,20991304.182174027
2053-03-30,20991328.746631157
2053-04-06,20991353.311088298
2053-04-13,20991377.875545435
2053-04-20,20991402.440002564
2053-04-27,20991427.004459705
2053-05-04,20991451.568916835
2053-05-11,20991476.133373976
2053-05-18,20991500.697831105
2053-05-25,20991525.262288243
2053-06-01,20991549.82674538
2053-06-08,20991574.391202513
2053-06-15,20991598.955659654
2053-06-22,20991623.520116784
2053-06-29,20991648.084573925
2053-07-06,20991672.649031054
2053-07-13,20991697.21348819
2053-07-20,20991721.77794533
2053-07-27,20991746.342402462
2053-08-03,20991770.9068596
2053-08-10,20991795.471316732
2053-08-17,20991820.035773873
2053-08-24,20991844.600231003
2053-08-31,20991869.16468814
2053-09-07,20991893.729145277
2053-09-14,20991918.29360241
2053-09-21,20991942.858059548
2053-09-28,20991967.42251668
2053-10-05,20991991.98697382
2053-10-12,20992016.55143095
2053-10-19,20992041.11588809
2053-10-26,20992065.680345226
2053-11-02,20992090.24480236
2053-11-09,20992114.809259497
2053-11-16,20992139.37371663
2053-11-23,20992163.938173767
2053-11-30,20992188.5026309
2053-12-07,20992213.067088038
2053-12-14,20992237.631545175
2053-12-21,20992262.19600231
2053-12-28,20992286.760459445
2054-01-04,20992311.32491658
2054-01-11,20992335.889373716
2054-01-18,20992360.45383085
2054-01-25,20992385.018287987
2054-02-01,20992409.582745124
2054-02-08,20992434.147202257
2054-02-15,20992458.711659394
2054-02-22,20992483.276116528
2054-03-01,20992507.840573665
2054-03-08,20992532.4050308
2054-03-15,20992556.969487935
2054-03-22,20992581.533945072
2054-03-29,20992606.098402206
2054-04-05,20992630.662859343
2054-04-12,20992655.227316476
2054-04-19,20992679.791773614
2054-04-26,20992704.356230747
2054-05-03,20992728.920687884
2054-05-10,20992753.48514502
2054-05-17,20992778.049602155
2054-05-24,20992802.61405929
2054-05-31,20992827.178516425
2054-06-07,20992851.742973562
2054-06-14,20992876.307430696
2054-06-21,20992900.871887833
2054-06-28,20992925.43634497
2054-07-05,20992950.000802103
2054-07-12,20992974.56525924
2054-07-19,20992999.129716374
2054-07-26,20993023.69417351
2054-08-02,20993048.258630645
2054-08-09,20993072.82308778
2054-08-16,20993097.38754492
2054-08-23,20993121.952002052
2054-08-30,20993146.51645919
2054-09-06,20993171.080916323
2054-09-13,20993195.64537346
2054-09-20,20993220.209830593
2054-09-27,20993244.77428773
2054-10-04,20993269.338744868
2054-10-11,20993293.903202
2054-10-18,20993318.46765914
2054-10-25,20993343.03211627
2054-11-01,20993367.59657341
2054-11-08,20993392.161030542
2054-11-15,20993416.72548768
2054-11-22,20993441.289944816
2054-11-29,20993465.85440195
2054-12-06,20993490.418859087
2054-12-13,20993514.98331622
2054-12-20,20993539.547773357
2054-12-27,20993564.11223049
2055-01-03,20993588.676687628
2055-01-10,20993613.241144765
2055-01-17,20993637.8056019
2055-01-24,20993662.370059036
2055-01-31,20993686.93451617
2055-02-07,20993711.498973306
2055-02-14,20993736.06343044
2055-02-21,20993760.627887577
2055-02-28,20993785.192344714
2055-03-07,20993809.756801847
2055-03-14,20993834.321258985
2055-03-21,20993858.885716118
2055-03-28,20993883.450173255
2055-04-04,20993908.01463039
2055-04-11,20993932.579087526
2055-04-18,20993957.143544663
2055-04-25,20993981.708001796
2055-05-02,20994006.272458933
2055-05-09,20994030.836916067
2055-05-16,20994055.401373204
2055-05-23,20994079.965830337
2055-05-30,20994104.530287474
2055-06-06,20994129.09474461
2055-06-13,20994153.659201745
2055-06-20,20994178.223658882
2055-06-27,20994202.788116015
2055-07-04,20994227.352573153
2055-07-11,20994251.917030286
2055-07-18,20994276.481487423
2055-07-25,20994301.04594456
2055-08-01,20994325.610401694
2055-08-08,20994350.17485883
2055-08-15,20994374.739315964
2055-08-22,20994399.3037731
2055-08-29,20994423.868230235
2055-09-05,20994448.432687372
2055-09-12,20994472.99714451
2055-09-19,20994497.561601643
2055-09-26,20994522.12605878
2055-10-03,20994546.690515913
2055-10-10,20994571.25497305
2055-10-17,20994595.819430184
2055-10-24,20994620.38388732
2055-10-31,20994644.948344458
2055-11-07,20994669.51280159
2055-11-14,20994694.07725873
2055-11-21,20994718.64171586
2055-11-28,20994743.206173
2055-12-05,20994767.770630132
2055-12-12,20994792.33508727
2055-12-19,20994816.899544407
2055-12-26,20994841.46400154
2056-01-02,20994865.77780095
2056-01-09,20994881.819895405
2056-01-16,20994894.102123976
2056-01-23,20994906.38435254
2056-01-30,20994918.666581113
2056-02-06,20994930.948809676
2056-02-13,20994943.231038243
2056-02-20,20994955.51326681
2056-02-27,20994967.79549538
2056-03-05,20994980.077723946
2056-03-12,20994992.359952513
2056-03-19,20995004.64218108
2056-03-26,20995016.92440965
2056-04-02,20995029.206638217
2056-04-09,20995041.488866787
2056-04-16,20995053.771095354
2056-04-23,20995066.05332392
2056-04-30,20995078.335552488
2056-05-07,20995090.617781054
2056-05-14,20995102.900009625
2056-05-21,20995115.18223819
2056-05-28,20995127.464466758
2056-06-04,20995139.74669533
2056-06-11,20995152.028923895
2056-06-18,20995164.311152462
2056-06-25,20995176.59338103
2056-07-02,20995188.8756096
2056-07-09,20995201.157838166
2056-07-16,20995213.440066732
2056-07-23,20995225.722295303
2056-07-30,20995238.00452387
2056-08-06,20995250.286752436
2056-08-13,20995262.568981003
2056-08-20,20995274.851209573
2056-08-27,20995287.13343814
2056-09-03,20995299.415666707
2056-09-10,20995311.697895277
2056-09-17,20995323.980123844
2056-09-24,20995336.26235241
2056-10-01,20995348.544580977
2056-10-08,20995360.826809548
2056-10-15,20995373.109038115
2056-10-22,20995385.39126668
2056-10-29,20995397.67349525
2056-11-05,20995409.95572382
2056-11-12,20995422.237952385
2056-11-19,20995434.52018095
2056-11-26,20995446.802409522
2056-12-03,20995459.08463809
2056-12-10,20995471.366866656
2056-12-17,20995483.649095226
2056-12-24,20995495.931323793
2056-12-31,20995508.21355236
2057-01-07,20995520.495780926
2057-01-14,20995532.778009497
2057-01-21,20995545.060238063
2057-01-28,20995557.34246663
2057-02-04,20995569.6246952
2057-02-11,20995581.906923767
2057-02-18,20995594.189152334
2057-02-25,20995606.4713809
2057-03-04,20995618.75360947
2057-03-11,20995631.035838038
2057-03-18,20995643.318066604
2057-03-25,20995655.600295175
2057-04-01,20995667.88252374
2057-04-08,20995680.16475231
2057-04-15,20995692.446980875
2057-04-22,20995704.729209445
2057-04-29,20995717.011438012
2057-05-06,20995729.29366658
2057-05-13,20995741.57589515
2057-05-20,20995753.858123716
2057-05-27,20995766.140352283
2057-06-03,20995778.42258085
2057-06-10,20995790.70480942
2057-06-17,20995802.987037987
2057-06-24,20995815.269266553
2057-07-01,20995827.551495124
2057-07-08,20995839.83372369
2057-07-15,20995852.115952257
2057-07-22,20995864.398180824
2057-07-29,20995876.680409394
2057-08-05,20995888.96263796
2057-08-12,20995901.244866528
2057-08-19,20995913.527095098
2057-08-26,20995925.809323665
2057-09-02,20995938.09155223
2057-09-09,20995950.3737808
2057-09-16,20995962.65600937
2057-09-23,20995974.938237935
2057-09-30,20995987.220466502
2057-10-07,20995999.502695072
2057-10-14,20996011.78492364
2057-10-21,20996024.067152206
2057-10-28,20996036.349380773
2057-11-04,20996048.631609343
2057-11-11,20996060.91383791
2057-11-18,20996073.196066476
2057-11-25,20996085.478295047
2057-12-02,20996097.760523614
2057-12-09,20996110.04275218
2057-12-16,20996122.324980747
2057-12-23,20996134.607209317
2057-12-30,20996146.889437884
2058-01-06,20996159.17166645
2058-01-13,20996171.45389502
2058-01-20,20996183.736123588
2058-01-27,20996196.018352155
2058-02-03,20996208.30058072
2058-02-10,20996220.58280929
2058-02-17,20996232.86503786
2058-02-24,20996245.147266425
2058-03-03,20996257.429494996
2058-03-10,20996269.711723562
2058-03-17,20996281.99395213
2058-03-24,20996294.276180696
2058-03-31,20996306.558409266
2058-04-07,20996318.840637833
2058-04-14,20996331.1228664
2058-04-21,20996343.40509497
2058-04-28,20996355.687323537
2058-05-05,20996367.969552103
2058-05-12,20996380.25178067
2058-05-19,20996392.53400924
2058-05-26,20996404.816237807
2058-06-02,20996417.098466374
2058-06-09,20996429.380694944
2058-06-16,20996441.66292351
2058-06-23,20996453.945152078
2058-06-30,20996466.227380645
2058-07-07,20996478.509609215
2058-07-14,20996490.79183778
2058-07-21,20996503.07406635
2058-07-28,20996515.35629492
2058-08-04,20996527.638523486
2058-08-11,20996539.920752052
2058-08-18,20996552.20298062
2058-08-25,20996564.48520919
2058-09-01,20996576.767437756
2058-09-08,20996589.049666323
2058-09-15,20996601.331894893
2058-09-22,20996613.61412346
2058-09-29,20996625.896352027
2058-10-06,20996638.178580593
2058-10-13,20996650.460809164
2058-10-20,20996662.74303773
2058-10-27,20996675.025266297
2058-11-03,20996687.307494868
2058-11-10,20996699.589723434
2058-11-17,20996711.871952
2058-11-24,20996724.154180568
2058-12-01,20996736.43640914
2058-12-08,20996748.718637705
2058-12-15,20996761.00086627
2058-12-22,20996773.283094842
2058-12-29,20996785.56532341
2059-01-05,20996797.847551975
2059-01-12,20996810.129780542
2059-01-19,20996822.412009113
2059-01-26,20996834.69423768
2059-02-02,20996846.976466246
2059-02-09,20996859.258694816
2059-02-16,20996871.540923383
2059-02-23,20996883.82315195
2059-03-02,20996896.105380516
2059-03-09,20996908.387609087
2059-03-16,20996920.669837654
2059-03-23,20996932.95206622
