,total_bitcoins
2039-09-25,20864160.988834705
2039-10-02,20864554.020148873
2039-10-09,20864947.051463038
2039-10-16,20865340.082777206
2039-10-23,20865733.114091374
2039-10-30,20866126.145405542
2039-11-06,20866519.176719714
2039-11-13,20866912.208033882
2039-11-20,20867305.23934805
2039-11-27,20867698.27066222
2039-12-04,20868091.301976386
2039-12-11,20868484.333290555
2039-12-18,20868877.364604723
2039-12-25,20869270.395918895
2040-01-01,20869663.427233063
2040-01-08,20869944.163886037
2040-01-15,20870140.67954312
2040-01-22,20870337.195200205
2040-01-29,20870533.71085729
2040-02-05,20870730.226514373
2040-02-12,20870926.74217146
2040-02-19,20871123.25782854
2040-02-26,20871319.773485627
2040-03-04,20871516.28914271
2040-03-11,20871712.804799795
2040-03-18,20871909.32045688
2040-03-25,20872105.836113963
2040-04-01,20872302.35177105
2040-04-08,20872498.86742813
2040-04-15,20872695.383085217
2040-04-22,20872891.8987423
2040-04-29,20873088.414399385
2040-05-06,20873284.93005647
2040-05-13,20873481.445713554
2040-05-20,20873677.96137064
2040-05-27,20873874.47702772
2040-06-03,20874070.992684808
2040-06-10,20874267.50834189
2040-06-17,20874464.023998976
2040-06-24,20874660.53965606
2040-07-01,20874857.055313144
2040-07-08,20875053.570970226
2040-07-15,20875250.08662731
2040-07-22,20875446.602284394
2040-07-29,20875643.117941476
2040-08-05,20875839.633598562
2040-08-12,20876036.149255645
2040-08-19,20876232.66491273
2040-08-26,20876429.180569816
2040-09-02,20876625.6962269
2040-09-09,20876822.211883985
2040-09-16,20877018.727541067
2040-09-23,20877215.243198153
2040-09-30,20877411.758855235
2040-10-07,20877608.27451232
2040-10-14,20877804.790169407
2040-10-21,20878001.30582649
2040-10-28,20878197.821483575
2040-11-04,20878394.337140657
2040-11-11,20878590.852797743
2040-11-18,20878787.368454825
2040-11-25,20878983.88411191
2040-12-02,20879180.399768997
2040-12-09,20879376.91542608
2040-12-16,20879573.431083165
2040-12-23,20879769.946740244
2040-12-30,20879966.462397333
2041-01-06,20880162.978054415
2041-01-13,20880359.493711498
2041-01-20,20880556.00936858
2041-01-27,20880752.525025666
2041-02-03,20880949.04068275
2041-02-10,20881145.556339834
2041-02-17,20881342.07199692
2041-02-24,20881538.587654002
2041-03-03,20881735.103311088
2041-03-10,20881931.61896817
2041-03-17,20882128.134625256
2041-03-24,20882324.650282342
2041-03-31,20882521.165939424
2041-04-07,20882717.68159651
2041-04-14,20882914.197253592
2041-04-21,20883110.71291068
2041-04-28,20883307.22856776
2041-05-05,20883503.744224846
2041-05-12,20883700.259881932
2041-05-19,20883896.775539014
2041-05-26,20884093.2911961
2041-06-02,20884289.806853183
2041-06-09,20884486.32251027
2041-06-16,20884682.83816735
2041-06-23,20884879.353824437
2041-06-30,20885075.869481523
2041-07-07,20885272.385138605
2041-07-14,20885468.90079569
2041-07-21,20885665.416452773
2041-07-28,20885861.93210986
2041-08-04,20886058.44776694
2041-08-11,20886254.963424027
2041-08-18,20886451.479081113
2041-08-25,20886647.994738195
2041-09-01,20886844.510395277
2041-09-08,20887041.02605236
2041-09-15,20887237.54170945
2041-09-22,20887434.057366528
2041-09-29,20887630.573023614
2041-10-06,20887827.088680696
2041-10-13,20888023.60433778
2041-10-20,20888220.119994868
2041-10-27,20888416.63565195
2041-11-03,20888613.151309036
2041-11-10,20888809.666966118
2041-11-17,20889006.182623204
2041-11-24,20889202.698280286
2041-12-01,20889399.213937372
2041-12-08,20889595.729594458
2041-12-15,20889792.24525154
2041-12-22,20889988.760908626
2041-12-29,20890185.27656571
2042-01-05,20890381.792222794
2042-01-12,20890578.307879876
2042-01-19,20890774.823536962
2042-01-26,20890971.33919405
2042-02-02,20891167.85485113
2042-02-09,20891364.370508216
2042-02-16,20891560.8861653
2042-02-23,20891757.401822384
2042-03-02,20891953.917479467
2042-03-09,20892150.43313655
2042-03-16,20892346.94879363
2042-03-23,20892543.464450717
2042-03-30,20892739.980107803
2042-04-06,20892936.495764885
2042-04-13,20893133.01142197
2042-04-20,20893329.527079053
2042-04-27,20893526.04273614
2042-05-04,20893722.55839322
2042-05-11,20893919.074050307
2042-05-18,20894115.589707393
2042-05-25,20894312.105364475
2042-06-01,20894508.62102156
2042-06-08,20894705.136678644
2042-06-15,20894901.65233573
2042-06-22,20895098.16799281
2042-06-29,20895294.683649898
2042-07-06,20895491.199306984
2042-07-13,20895687.714964066
2042-07-20,20895884.23062115
2042-07-27,20896080.746278234
2042-08-03,20896277.26193532
2042-08-10,20896473.777592402
2042-08-17,20896670.293249488
2042-08-24,20896866.808906574
2042-08-31,20897063.324563656
2042-09-07,20897259.840220742
2042-09-14,20897456.355877824
2042-09-21,20897652.87153491
2042-09-28,20897849.387191992
2042-10-05,20898045.90284908
2042-10-12,20898242.418506164
2042-10-19,20898438.934163246
2042-10-26,20898635.449820332
2042-11-02,20898831.96547741
2042-11-09,20899028.4811345
2042-11-16,20899224.99679158
2042-11-23,20899421.512448665
2042-11-30,20899618.028105747
2042-12-07,20899814.543762833
2042-12-14,20900011.05941992
2042-12-21,20900207.575077
2042-12-28,20900404.090734087
2043-01-04,20900600.60639117
2043-01-11,20900797.122048255
2043-01-18,20900993.637705337
2043-01-25,20901190.153362423
2043-02-01,20901386.66901951
2043-02-08,20901583.18467659
2043-02-15,20901779.700333677
2043-02-22,20901976.21599076
2043-03-01,20902172.731647845
2043-03-08,20902369.247304928
2043-03-15,20902565.762962013
2043-03-22,20902762.2786191
2043-03-29,20902958.79427618
2043-04-05,20903155.309933268
2043-04-12,20903351.82559035
2043-04-19,20903548.341247436
2043-04-26,20903744.856904518
2043-05-03,20903941.372561604
2043-05-10,20904137.888218682
2043-05-17,20904334.40387577
2043-05-24,20904530.919532854
2043-05-31,20904727.435189936
2043-06-07,20904923.950847022
2043-06-14,20905120.466504104
2043-06-21,20905316.98216119
2043-06-28,20905513.497818273
2043-07-05,20905710.01347536
2043-07-12,20905906.529132444
2043-07-19,20906103.044789527
2043-07-26,20906299.560446613
2043-08-02,20906496.076103695
2043-08-09,20906692.59176078
2043-08-16,20906889.107417863
2043-08-23,20907085.62307495
2043-08-30,20907282.138732035
2043-09-06,20907478.654389117
2043-09-13,20907675.170046203
2043-09-20,20907871.685703285
2043-09-27,20908068.20136037
