,total_bitcoins
2044-05-01,20965050.67564435
2044-05-08,20965247.191301435
2044-05-15,20965443.70695852
2044-05-22,20965640.222615603
2044-05-29,20965836.73827269
2044-06-05,20966013.2013117
2044-06-12,20966117.474925663
2044-06-19,20966215.732754204
2044-06-26,20966313.990582746
2044-07-03,20966412.24841129
2044-07-10,20966510.50623983
2044-07-17,20966608.764068373
2044-07-24,20966707.021896917
2044-07-31,20966805.27972546
2044-08-07,20966903.537554
2044-08-14,20967001.79538254
2044-08-21,20967100.053211085
2044-08-28,20967198.311039627
2044-09-04,20967296.568868168
2044-09-11,20967394.826696713
2044-09-18,20967493.084525254
2044-09-25,20967591.342353795
2044-10-02,20967689.600182336
2044-10-09,20967787.85801088
2044-10-16,20967886.11583942
2044-10-23,20967984.373667963
2044-10-30,20968082.631496508
2044-11-06,20968180.88932505
2044-11-13,20968279.14715359
2044-11-20,20968377.40498213
2044-11-27,20968475.662810676
2044-12-04,20968573.920639217
2044-12-11,20968672.178467758
2044-12-18,20968770.436296303
2044-12-25,20968868.694124844
2045-01-01,20968966.951953385
2045-01-08,20969065.209781926
2045-01-15,20969163.46761047
2045-01-22,20969261.725439012
2045-01-29,20969359.983267553
2045-02-05,20969458.241096098
2045-02-12,20969556.49892464
2045-02-19,20969654.75675318
2045-02-26,20969753.01458172
2045-03-05,20969851.272410266
2045-03-12,20969949.530238807
2045-03-19,20970047.78806735
2045-03-26,20970146.045895893
2045-04-02,20970244.303724434
2045-04-09,20970342.561552975
2045-04-16,20970440.819381516
2045-04-23,20970539.077210058
2045-04-30,20970637.335038602
2045-05-07,20970735.592867143
2045-05-14,20970833.85069569
2045-05-21,20970932.108524226
2045-05-28,20971030.36635277
2045-06-04,20971128.62418131
2045-06-11,20971226.882009853
2045-06-18,20971325.139838394
2045-06-25,20971423.397666935
2045-07-02,20971521.655495483
2045-07-09,20971619.91332402
2045-07-16,20971718.171152562
2045-07-23,20971816.428981103
2045-07-30,20971914.686809648
2045-08-06,20972012.94463819
2045-08-13,20972111.20246673
2045-08-20,20972209.46029527
2045-08-27,20972307.718123816
2045-09-03,20972405.975952357
2045-09-10,20972504.2337809
2045-09-17,20972602.491609443
2045-09-24,20972700.749437984
2045-10-01,20972799.007266525
2045-10-08,20972897.265095066
2045-10-15,20972995.52292361
2045-10-22,20973093.780752152
2045-10-29,20973192.038580693
2045-11-05,20973290.296409238
2045-11-12,20973388.55423778
2045-11-19,20973486.81206632
2045-11-26,20973585.06989486
2045-12-03,20973683.327723406
2045-12-10,20973781.585551947
2045-12-17,20973879.84338049
2045-12-24,20973978.101209033
2045-12-31,20974076.359037574
2046-01-07,20974174.616866115
2046-01-14,20974272.874694657
2046-01-21,20974371.1325232
2046-01-28,20974469.390351743
2046-02-04,20974567.648180284
2046-02-11,20974665.90600883
2046-02-18,20974764.16383737
2046-02-25,20974862.42166591
2046-03-04,20974960.67949445
2046-03-11,20975058.937322997
2046-03-18,20975157.195151538
2046-03-25,20975255.45298008
2046-04-01,20975353.710808624
2046-04-08,20975451.968637165
2046-04-15,20975550.226465706
2046-04-22,20975648.484294247
2046-04-29,20975746.74212279
2046-05-06,20975844.999951333
2046-05-13,20975943.257779874
2046-05-20,20976041.51560841
2046-05-27,20976139.773436956
2046-06-03,20976238.0312655
2046-06-10,20976336.289094042
2046-06-17,20976434.546922583
2046-06-24,20976532.804751124
2046-07-01,20976631.06257967
2046-07-08,20976729.320408206
2046-07-15,20976827.57823675
2046-07-22,20976925.836065292
2046-07-29,20977024.093893833
2046-08-05,20977122.35172238
2046-08-12,20977220.60955092
2046-08-19,20977318.86737946
2046-08-26,20977417.125208
2046-09-02,20977515.383036546
2046-09-09,20977613.640865088
2046-09-16,20977711.89869363
2046-09-23,20977810.156522173
2046-09-30,20977908.414350715
2046-10-07,20978006.672179256
2046-10-14,20978104.930007797
2046-10-21,20978203.18783634
2046-10-28,20978301.445664883
2046-11-04,20978399.703493424
2046-11-11,20978497.96132197
2046-11-18,20978596.21915051
2046-11-25,20978694.47697905
2046-12-02,20978792.734807592
2046-12-09,20978890.992636137
2046-12-16,20978989.250464678
2046-12-23,20979087.50829322
2046-12-30,20979185.766121764
2047-01-06,20979284.023950305
2047-01-13,20979382.281778846
2047-01-20,20979480.539607387
2047-01-27,20979578.79743593
2047-02-03,20979677.055264473
2047-02-10,20979775.313093014
2047-02-17,20979873.57092156
2047-02-24,20979971.8287501
2047-03-03,20980070.08657864
2047-03-10,20980168.344407182
2047-03-17,20980266.602235727
2047-03-24,20980364.860064268
2047-03-31,20980463.11789281
2047-04-07,20980561.375721354
2047-04-14,20980659.633549895
2047-04-21,20980757.891378436
2047-04-28,20980856.149206977
2047-05-05,20980954.407035522
2047-05-12,20981052.664864063
2047-05-19,20981150.922692604
2047-05-26,20981249.18052115
2047-06-02,20981347.43834969
2047-06-09,20981445.69617823
2047-06-16,20981543.954006772
2047-06-23,20981642.211835317
2047-06-30,20981740.46966386
2047-07-07,20981838.7274924
2047-07-14,20981936.985320944
2047-07-21,20982035.243149485
2047-07-28,20982133.500978027
2047-08-04,20982231.758806568
2047-08-11,20982330.016635112
2047-08-18,20982428.274463654
2047-08-25,20982526.532292195
2047-09-01,20982624.79012074
2047-09-08,20982723.047949277
2047-09-15,20982821.30577782
2047-09-22,20982919.563606363
2047-09-29,20983017.821434904
2047-10-06,20983116.079263445
2047-10-13,20983214.33709199
2047-10-20,20983312.594920535
2047-10-27,20983410.852749072
2047-11-03,20983509.110577613
2047-11-10,20983607.368406154
2047-11-17,20983705.6262347
2047-11-24,20983803.88406324
2047-12-01,20983902.14189178
2047-12-08,20984000.399720322
2047-12-15,20984098.657548867
2047-12-22,20984196.91537741
2047-12-29,20984295.17320595
2048-01-05,20984393.431034494
2048-01-12,20984491.688863035
2048-01-19,20984589.946691576
2048-01-26,20984688.204520117
2048-02-02,20984786.462348662
2048-02-09,20984884.720177203
2048-02-16,20984982.978005745
2048-02-23,20985081.23583429
2048-03-01,20985179.49366283
2048-03-08,20985277.75149137
2048-03-15,20985376.009319913
2048-03-22,20985474.267148457
2048-03-29,20985572.524977
2048-04-05,20985670.78280554
2048-04-12,20985769.040634084
2048-04-19,20985867.298462626
2048-04-26,20985965.556291167
2048-05-03,20986063.814119708
2048-05-10,20986162.071948253
2048-05-17,20986260.329776794
2048-05-24,20986358.587605335
2048-05-31,20986456.84543388
2048-06-07,20986534.048013445
2048-06-14,20986583.176927716
2048-06-21,20986632.30584199
2048-06-28,20986681.434756257
2048-07-05,20986730.563670527
2048-07-12,20986779.6925848
2048-07-19,20986828.821499072
2048-07-26,20986877.950413343
2048-08-02,20986927.079327613
2048-08-09,20986976.208241884
2048-08-16,20987025.337156154
2048-08-23,20987074.466070425
2048-08-30,20987123.5949847
2048-09-06,20987172.72389897
2048-09-13,20987221.85281324
2048-09-20,20987270.98172751
2048-09-27,20987320.11064178
2048-10-04,20987369.23955605
2048-10-11,20987418.368470322
2048-10-18,20987467.497384597
2048-10-25,20987516.626298867
2048-11-01,20987565.755213138
2048-11-08,20987614.88412741
2048-11-15,20987664.01304168
2048-11-22,20987713.14195595
2048-11-29,20987762.27087022
2048-12-06,20987811.399784494
2048-12-13,20987860.528698765
2048-12-20,20987909.657613035
2048-12-27,20987958.786527306
2049-01-03,20988007.915441576
2049-01-10,20988057.044355847
2049-01-17,20988106.173270117
2049-01-24,20988155.30218439
2049-01-31,20988204.431098662
2049-02-07,20988253.560012933
2049-02-14,20988302.688927203
2049-02-21,20988351.817841474
2049-02-28,20988400.946755745
2049-03-07,20988450.075670015
2049-03-14,20988499.20458429
2049-03-21,20988548.33349856
2049-03-28,20988597.46241283
2049-04-04,20988646.5913271
2049-04-11,20988695.72024137
2049-04-18,20988744.849155642
2049-04-25,20988793.978069913
2049-05-02,20988843.106984187
2049-05-09,20988892.235898457
2049-05-16,20988941.364812728
2049-05-23,20988990.493727
2049-05-30,20989039.62264127
2049-06-06,20989088.75155554
2049-06-13,20989137.88046981
2049-06-20,20989187.009384084
2049-06-27,20989236.138298355
2049-07-04,20989285.267212626
2049-07-11,20989334.396126896
2049-07-18,20989383.525041167
2049-07-25,20989432.653955437
2049-08-01,20989481.782869708
2049-08-08,20989530.911783982
2049-08-15,20989580.040698253
2049-08-22,20989629.169612523
2049-08-29,20989678.298526794
2049-09-05,20989727.427441064
2049-09-12,20989776.556355335
2049-09-19,20989825.685269605
2049-09-26,20989874.81418388
2049-10-03,20989923.94309815
2049-10-10,20989973.07201242
2049-10-17,20990022.20092669
2049-10-24,20990071.32984096
2049-10-31,20990120.458755232
2049-11-07,20990169.587669503
2049-11-14,20990218.716583777
2049-11-21,20990267.845498048
2049-11-28,20990316.97441232
2049-12-05,20990366.10332659
2049-12-12,20990415.23224086
2049-12-19,20990464.36115513
2049-12-26,20990513.4900694
2050-01-02,20990562.618983675
2050-01-09,20990611.747897945
2050-01-16,20990660.876812216
2050-01-23,20990710.005726486
2050-01-30,20990759.134640757
2050-02-06,20990808.263555028
2050-02-13,20990857.392469298
2050-02-20,20990906.521383572
2050-02-27,20990955.650297843
2050-03-06,20991004.779212113
2050-03-13,20991053.908126384
2050-03-20,20991103.037040655
2050-03-27,20991152.165954925
2050-04-03,20991201.294869196
2050-04-10,20991250.42378347
2050-04-17,20991299.55269774
2050-04-24,20991348.68161201
2050-05-01,20991397.81052628
2050-05-08,20991446.939440552
2050-05-15,20991496.06835482
2050-05-22,20991545.197269093
2050-05-29,20991594.326183368
2050-06-05,20991643.455097638
2050-06-12,20991692.584011905
2050-06-19,20991741.712926175
2050-06-26,20991790.84184045
2050-07-03,20991839.970754717
2050-07-10,20991889.099668987
2050-07-17,20991938.228583258
2050-07-24,20991987.357497536
2050-07-31,20992036.486411802
2050-08-07,20992085.615326073
2050-08-14,20992134.744240344
2050-08-21,20992183.873154614
2050-08-28,20992233.002068885
2050-09-04,20992282.130983155
2050-09-11,20992331.25989743
2050-09-18,20992380.3888117
2050-09-25,20992429.51772597
2050-10-02,20992478.64664024
2050-10-09,20992527.77555451
2050-10-16,20992576.904468782
2050-10-23,20992626.033383053
2050-10-30,20992675.162297327
2050-11-06,20992724.291211598
2050-11-13,20992773.42012587
2050-11-20,20992822.54904014
2050-11-27,20992871.67795441
2050-12-04,20992920.80686868
2050-12-11,20992969.93578295
2050-12-18,20993019.064697225
2050-12-25,20993068.193611495
2051-01-01,20993117.322525766
2051-01-08,20993166.451440036
2051-01-15,20993215.580354307
2051-01-22,20993264.709268577
2051-01-29,20993313.838182848
2051-02-05,20993362.967097122
2051-02-12,20993412.096011393
2051-02-19,20993461.224925663
2051-02-26,20993510.353839934
2051-03-05,20993559.482754204
2051-03-12,20993608.611668475
2051-03-19,20993657.740582746
2051-03-26,20993706.86949702
2051-04-02,20993755.99841129
2051-04-09,20993805.12732556
2051-04-16,20993854.25623983
2051-04-23,20993903.385154102
2051-04-30,20993952.514068373
2051-05-07,20994001.642982643
2051-05-14,20994050.771896917
2051-05-21,20994099.900811188
2051-05-28,20994149.02972546
2051-06-04,20994198.15863973
2051-06-11,20994247.287554
2051-06-18,20994296.41646827
2051-06-25,20994345.54538254
2051-07-02,20994394.674296815
2051-07-09,20994443.803211085
2051-07-16,20994492.932125356
2051-07-23,20994542.061039627
2051-07-30,20994591.189953897
2051-08-06,20994640.318868168
2051-08-13,20994689.44778244
2051-08-20,20994738.576696713
2051-08-27,20994787.705610983
2051-09-03,20994836.834525254
2051-09-10,20994885.963439524
2051-09-17,20994935.092353795
2051-09-24,20994984.221268065
2051-10-01,20995033.350182336
2051-10-08,20995082.47909661
2051-10-15,20995131.60801088
2051-10-22,20995180.73692515
2051-10-29,20995229.86583942
2051-11-05,20995278.994753692
2051-11-12,20995328.123667963
2051-11-19,20995377.252582233
2051-11-26,20995426.381496508
2051-12-03,20995475.51041078
2051-12-10,20995524.63932505
2051-12-17,20995573.76823932
2051-12-24,20995622.89715359
2051-12-31,20995672.02606786
2052-01-07,20995721.15498213
2052-01-14,20995770.283896405
2052-01-21,20995819.412810676
2052-01-28,20995868.541724946
2052-02-04,20995917.670639217
2052-02-11,20995966.799553487
2052-02-18,20996015.928467758
2052-02-25,20996065.05738203
2052-03-03,20996114.186296303
2052-03-10,20996163.315210573
2052-03-17,20996212.444124844
2052-03-24,20996261.573039114
2052-03-31,20996310.701953385
2052-04-07,20996359.830867656
2052-04-14,20996408.959781926
2052-04-21,20996458.0886962
2052-04-28,20996507.21761047
2052-05-05,20996556.34652474
2052-05-12,20996605.475439012
2052-05-19,20996654.604353283
2052-05-26,20996703.733267553
2052-06-02,20996752.36086637
2052-06-09,20996784.445055284
2052-06-16,20996809.00951242
2052-06-23,20996833.573969554
2052-06-30,20996858.13842669
2052-07-07,20996882.70288383
2052-07-14,20996907.26734096
2052-07-21,20996931.8317981
2052-07-28,20996956.396255232
2052-08-04,20996980.96071237
2052-08-11,20997005.525169503
2052-08-18,20997030.08962664
2052-08-25,20997054.654083777
2052-09-01,20997079.21854091
2052-09-08,20997103.782998048
2052-09-15,20997128.34745518
2052-09-22,20997152.91191232
2052-09-29,20997177.47636945
2052-10-06,20997202.04082659
2052-10-13,20997226.605283726
2052-10-20,20997251.16974086
2052-10-27,20997275.734197997
2052-11-03,20997300.29865513
2052-11-10,20997324.863112267
2052-11-17,20997349.4275694
2052-11-24,20997373.992026538
2052-12-01,20997398.556483675
2052-12-08,20997423.12094081
2052-12-15,20997447.685397945
2052-12-22,20997472.24985508
2052-12-29,20997496.814312216
2053-01-05,20997521.37876935
2053-01-12,20997545.943226486
2053-01-19,20997570.507683624
2053-01-26,20997595.072140757
2053-02-02,20997619.636597894
2053-02-09,20997644.201055028
2053-02-16,20997668.765512165
2053-02-23,20997693.329969298
2053-03-02,20997717.894426435
2053-03-09,20997742.458883572
2053-03-16,20997767.023340706
2053-03-23,20997791.587797843
2053-03-30,20997816.152254976
2053-04-06,20997840.716712113
2053-04-13,20997865.281169247
2053-04-20,20997889.845626384
2053-04-27,20997914.41008352
2053-05-04,20997938.974540655
2053-05-11,20997963.53899779
2053-05-18,20997988.103454925
2053-05-25,20998012.667912062
2053-06-01,20998037.232369196
2053-06-08,20998061.796826333
2053-06-15,20998086.36128347
2053-06-22,20998110.9257406
2053-06-29,20998135.49019774
2053-07-06,20998160.054654874
2053-07-13,20998184.61911201
2053-07-20,20998209.183569144
2053-07-27,20998233.74802628
2053-08-03,20998258.31248342
2053-08-10,20998282.87694055
2053-08-17,20998307.44139769
2053-08-24,20998332.00585482
2053-08-31,20998356.57031196
2053-09-07,20998381.134769093
2053-09-14,20998405.69922623
2053-09-21,20998430.263683368
2053-09-28,20998454.828140497
2053-10-05,20998479.392597638
2053-10-12,20998503.957054768
2053-10-19,20998528.52151191
2053-10-26,20998553.08596904
2053-11-02,20998577.650426175
2053-11-09,20998602.214883316
2053-11-16,20998626.779340446
2053-11-23,20998651.343797587
2053-11-30,20998675.908254717
2053-12-07,20998700.472711857
2053-12-14,20998725.037168987
2053-12-21,20998749.601626124
2053-12-28,20998774.166083258
2054-01-04,20998798.730540395
2054-01-11,20998823.294997532
2054-01-18,20998847.859454665
2054-01-25,20998872.423911806
2054-02-01,20998896.988368936
2054-02-08,20998921.552826073
2054-02-15,20998946.117283206
2054-02-22,20998970.681740344
2054-03-01,20998995.24619748
2054-03-08,20999019.810654614
2054-03-15,20999044.37511175
2054-03-22,20999068.939568885
2054-03-29,20999093.50402602
2054-04-05,20999118.068483155
2054-04-12,20999142.632940292
2054-04-19,20999167.19739743
2054-04-26,20999191.761854563
2054-05-03,20999216.3263117
2054-05-10,20999240.890768833
2054-05-17,20999265.45522597
2054-05-24,20999290.019683104
2054-05-31,20999314.58414024
2054-06-07,20999339.14859738
2054-06-14,20999363.71305451
2054-06-21,20999388.27751165
2054-06-28,20999412.841968782
2054-07-05,20999437.40642592
2054-07-12,20999461.970883053
2054-07-19,20999486.53534019
2054-07-26,20999511.099797327
2054-08-02,20999535.66425446
2054-08-09,20999560.228711598
2054-08-16,20999584.79316873
2054-08-23,20999609.35762587
2054-08-30,20999633.922083
2054-09-06,20999658.48654014
2054-09-13,20999683.050997276
2054-09-20,20999707.61545441
2054-09-27,20999732.179911546
2054-10-04,20999756.74436868
2054-10-11,20999781.308825817
2054-10-18,20999805.87328295
2054-10-25,20999830.437740088
2054-11-01,20999855.002197225
2054-11-08,20999879.566654358
2054-11-15,20999904.131111495
2054-11-22,20999928.69556863
2054-11-29,20999953.260025766
2054-12-06,20999977.8244829
2054-12-13,21000002.388940036
2054-12-20,21000026.953397173
2054-12-27,21000051.517854307
2055-01-03,21000076.082311444
2055-01-10,21000100.646768577
2055-01-17,21000125.211225715
2055-01-24,21000149.775682848
2055-01-31,21000174.340139985
2055-02-07,21000198.904597122
2055-02-14,21000223.469054256
2055-02-21,21000248.033511393
2055-02-28,21000272.597968526
2055-03-07,21000297.162425663
2055-03-14,21000321.726882797
2055-03-21,21000346.291339934
2055-03-28,21000370.85579707
2055-04-04,21000395.420254204
2055-04-11,21000419.98471134
2055-04-18,21000444.549168475
2055-04-25,21000469.113625612
2055-05-02,21000493.678082746
2055-05-09,21000518.242539883
2055-05-16,21000542.80699702
2055-05-23,21000567.371454153
2055-05-30,21000591.93591129
2055-06-06,21000616.500368424
2055-06-13,21000641.06482556
2055-06-20,21000665.629282694
2055-06-27,21000690.19373983
2055-07-04,21000714.75819697
2055-07-11,21000739.322654102
2055-07-18,21000763.88711124
2055-07-25,21000788.451568373
2055-08-01,21000813.01602551
2055-08-08,21000837.580482643
2055-08-15,21000862.14493978
2055-08-22,21000886.709396917
2055-08-29,21000911.27385405
2055-09-05,21000935.838311188
2055-09-12,21000960.40276832
2055-09-19,21000984.96722546
2055-09-26,21001009.531682592
2055-10-03,21001034.09613973
2055-10-10,21001058.660596866
2055-10-17,21001083.225054
2055-10-24,21001107.789511137
2055-10-31,21001132.35396827
2055-11-07,21001156.918425407
2055-11-14,21001181.48288254
2055-11-21,21001206.047339678
2055-11-28,21001230.611796815
2055-12-05,21001255.17625395
2055-12-12,21001279.740711085
2055-12-19,21001304.30516822
2055-12-26,21001328.869625356
2056-01-02,21001353.43408249
2056-01-09,21001377.998539627
2056-01-16,21001402.562996764
2056-01-23,21001427.127453897
2056-01-30,21001451.691911034
2056-02-06,21001476.256368168
2056-02-13,21001500.820825305
2056-02-20,21001525.38528244
2056-02-27,21001549.949739575
2056-03-05,21001574.514196713
2056-03-12,21001599.078653846
2056-03-19,21001623.643110983
2056-03-26,21001648.207568116
2056-04-02,21001672.772025254
2056-04-09,21001697.336482387
2056-04-16,21001721.900939524
2056-04-23,21001746.46539666
2056-04-30,21001771.029853795
2056-05-07,21001795.59431093
2056-05-14,21001820.158768065
2056-05-21,21001844.723225202
2056-05-28,21001869.287682336
2056-06-04,21001892.348193116
2056-06-11,21001906.13436804
2056-06-18,21001918.41659661
2056-06-25,21001930.698825177
2056-07-02,21001942.981053744
2056-07-09,21001955.26328231
2056-07-16,21001967.54551088
2056-07-23,21001979.827739447
2056-07-30,21001992.109968014
2056-08-06,21002004.392196584
2056-08-13,21002016.67442515
2056-08-20,21002028.956653718
2056-08-27,21002041.238882285
2056-09-03,21002053.521110855
2056-09-10,21002065.80333942
2056-09-17,21002078.08556799
2056-09-24,21002090.36779656
2056-10-01,21002102.650025126
2056-10-08,21002114.932253692
2056-10-15,21002127.21448226
2056-10-22,21002139.49671083
2056-10-29,21002151.778939396
2056-11-05,21002164.061167963
2056-11-12,21002176.343396533
2056-11-19,21002188.6256251
2056-11-26,21002200.907853667
2056-12-03,21002213.190082233
2056-12-10,21002225.472310804
2056-12-17,21002237.75453937
2056-12-24,21002250.036767937
2056-12-31,21002262.318996508
2057-01-07,21002274.601225074
2057-01-14,21002286.88345364
2057-01-21,21002299.165682208
2057-01-28,21002311.44791078
2057-02-04,21002323.730139345
2057-02-11,21002336.01236791
2057-02-18,21002348.294596482
2057-02-25,21002360.57682505
2057-03-04,21002372.859053615
2057-03-11,21002385.141282182
2057-03-18,21002397.423510753
2057-03-25,21002409.70573932
2057-04-01,21002421.987967886
2057-04-08,21002434.270196456
2057-04-15,21002446.552425023
2057-04-22,21002458.83465359
2057-04-29,21002471.116882157
2057-05-06,21002483.399110727
2057-05-13,21002495.681339294
2057-05-20,21002507.96356786
2057-05-27,21002520.24579643
2057-06-03,21002532.528024998
2057-06-10,21002544.810253564
2057-06-17,21002557.09248213
2057-06-24,21002569.3747107
2057-07-01,21002581.656939268
2057-07-08,21002593.939167835
2057-07-15,21002606.221396405
2057-07-22,21002618.503624972
2057-07-29,21002630.78585354
2057-08-05,21002643.068082105
2057-08-12,21002655.350310676
2057-08-19,21002667.632539243
2057-08-26,21002679.91476781
2057-09-02,21002692.19699638
2057-09-09,21002704.479224946
2057-09-16,21002716.761453513
2057-09-23,21002729.04368208
2057-09-30,21002741.32591065
2057-10-07,21002753.608139217
2057-10-14,21002765.890367784
2057-10-21,21002778.172596354
2057-10-28,21002790.45482492
2057-11-04,21002802.737053487
2057-11-11,21002815.019282054
2057-11-18,21002827.301510625
2057-11-25,21002839.58373919
2057-12-02,21002851.865967758
2057-12-09,21002864.14819633
2057-12-16,21002876.430424895
2057-12-23,21002888.71265346
2057-12-30,21002900.99488203
2058-01-06,21002913.2771106
2058-01-13,21002925.559339166
2058-01-20,21002937.841567732
2058-01-27,21002950.123796303
2058-02-03,21002962.40602487
2058-02-10,21002974.688253436
2058-02-17,21002986.970482003
2058-02-24,21002999.252710573
2058-03-03,21003011.53493914
2058-03-10,21003023.817167707
2058-03-17,21003036.099396277
2058-03-24,21003048.381624844
2058-03-31,21003060.66385341
2058-04-07,21003072.946081977
2058-04-14,21003085.228310548
2058-04-21,21003097.510539114
2058-04-28,21003109.79276768
2058-05-05,21003122.07499625
2058-05-12,21003134.35722482
2058-05-19,21003146.639453385
2058-05-26,21003158.92168195
2058-06-02,21003171.203910522
2058-06-09,21003183.48613909
2058-06-16,21003195.768367656
2058-06-23,21003208.050596226
2058-06-30,21003220.332824793
2058-07-07,21003232.61505336
2058-07-14,21003244.897281926
2058-07-21,21003257.179510497
2058-07-28,21003269.461739063
2058-08-04,21003281.74396763
2058-08-11,21003294.0261962
2058-08-18,21003306.308424767
2058-08-25,21003318.590653334
2058-09-01,21003330.8728819
2058-09-08,21003343.15511047
2058-09-15,21003355.437339038
2058-09-22,21003367.719567604
2058-09-29,21003380.001796175
2058-10-06,21003392.28402474
2058-10-13,21003404.56625331
2058-10-20,21003416.848481875
2058-10-27,21003429.130710445
2058-11-03,21003441.412939012
2058-11-10,21003453.69516758
2058-11-17,21003465.97739615
2058-11-24,21003478.259624716
2058-12-01,21003490.541853283
2058-12-08,21003502.82408185
2058-12-15,21003515.10631042
2058-12-22,21003527.388538986
2058-12-29,21003539.670767553
2059-01-05,21003551.952996124
2059-01-12,21003564.23522469
2059-01-19,21003576.517453257
2059-01-26,21003588.799681824
2059-02-02,21003601.081910394
2059-02-09,21003613.36413896
2059-02-16,21003625.646367528
2059-02-23,21003637.928596098
2059-03-02,21003650.210824665
2059-03-09,21003662.49305323
2059-03-16,21003674.775281798
2059-03-23,21003687.05751037
2059-03-30,21003699.339738935
2059-04-06,21003711.621967502
2059-04-13,21003723.904196072
2059-04-20,21003736.18642464
2059-04-27,21003748.468653206
2059-05-04,21003760.750881772
2059-05-11,21003773.033110343
2059-05-18,21003785.31533891
2059-05-25,21003797.597567476
2059-06-01,21003809.879796047
2059-06-08,21003822.162024613
2059-06-15,21003834.44425318
2059-06-22,21003846.726481747
2059-06-29,21003859.008710317
2059-07-06,21003871.290938884
2059-07-13,21003883.57316745
2059-07-20,21003895.85539602
2059-07-27,21003908.137624588
2059-08-03,21003920.419853155
2059-08-10,21003932.70208172
2059-08-17,21003944.98431029
2059-08-24,21003957.26653886
2059-08-31,21003969.548767425
2059-09-07,21003981.830995996
2059-09-14,21003994.113224562
2059-09-21,21004006.39545313
2059-09-28,21004018.677681696
2059-10-05,21004030.959910266
2059-10-12,21004043.242138833
2059-10-19,21004055.5243674
2059-10-26,21004067.80659597
2059-11-02,21004080.088824537
2059-11-09,21004092.371053103
2059-11-16,21004104.65328167
2059-11-23,21004116.93551024
2059-11-30,21004129.217738807
2059-12-07,21004141.499967374
2059-12-14,21004153.782195944
2059-12-21,21004166.06442451
2059-12-28,21004178.346653078
2060-01-04,21004190.628881644
2060-01-11,21004202.911110215
2060-01-18,21004215.19333878
2060-01-25,21004227.47556735
2060-02-01,21004239.75779592
2060-02-08,21004252.040024485
2060-02-15,21004264.322253052
2060-02-22,21004276.60448162
2060-02-29,21004288.886710186
2060-03-07,21004301.168938756
2060-03-14,21004313.451167323
2060-03-21,21004325.733395893
2060-03-28,21004338.01562446
2060-04-04,21004350.297853027
2060-04-11,21004362.580081593
2060-04-18,21004374.862310164
2060-04-25,21004387.14453873
2060-05-02,21004399.426767297
2060-05-09,21004411.70899586
2060-05-16,21004423.991224434
2060-05-23,21004436.273452997
2060-05-30,21004448.555681568
2060-06-06,21004458.957977194
2060-06-13,21004465.22442034
2060-06-20,21004471.365534622
2060-06-27,21004477.506648906
2060-07-04,21004483.64776319
2060-07-11,21004489.788877476
2060-07-18,21004495.929991756
2060-07-25,21004502.071106043
2060-08-01,21004508.212220322
2060-08-08,21004514.35333461
2060-08-15,21004520.494448893
2060-08-22,21004526.635563176
2060-08-29,21004532.77667746
2060-09-05,21004538.917791747
2060-09-12,21004545.058906026
2060-09-19,21004551.200020313
2060-09-26,21004557.341134597
2060-10-03,21004563.48224888
2060-10-10,21004569.623363163
2060-10-17,21004575.76447745
2060-10-24,21004581.90559173
2060-10-31,21004588.046706017
2060-11-07,21004594.187820297
2060-11-14,21004600.328934584
2060-11-21,21004606.470048867
2060-11-28,21004612.61116315
2060-12-05,21004618.752277434
2060-12-12,21004624.89339172
2060-12-19,21004631.034506
2060-12-26,21004637.175620288
2061-01-02,21004643.31673457
2061-01-09,21004649.457848854
2061-01-16,21004655.598963138
2061-01-23,21004661.740077425
2061-01-30,21004667.881191704
2061-02-06,21004674.02230599
2061-02-13,21004680.16342027
2061-02-20,21004686.30453456
2061-02-27,21004692.44564884
2061-03-06,21004698.586763125
2061-03-13,21004704.72787741
2061-03-20,21004710.868991695
2061-03-27,21004717.010105975
2061-04-03,21004723.151220262
2061-04-10,21004729.292334545
2061-04-17,21004735.43344883
2061-04-24,21004741.574563112
2061-05-01,21004747.7156774
2061-05-08,21004753.85679168
2061-05-15,21004759.997905966
2061-05-22,21004766.139020246
2061-05-29,21004772.280134533
2061-06-05,21004778.421248816
2061-06-12,21004784.5623631
2061-06-19,21004790.703477383
2061-06-26,21004796.84459167
2061-07-03,21004802.98570595
2061-07-10,21004809.126820236
2061-07-17,21004815.26793452
2061-07-24,21004821.409048803
2061-07-31,21004827.550163087
2061-08-07,21004833.691277374
2061-08-14,21004839.832391653
2061-08-21,21004845.97350594
2061-08-28,21004852.11462022
2061-09-04,21004858.255734507
2061-09-11,21004864.39684879
2061-09-18,21004870.537963074
2061-09-25,21004876.679077357
2061-10-02,21004882.820191644
2061-10-09,21004888.961305924
2061-10-16,21004895.10242021
2061-10-23,21004901.243534494
2061-10-30,21004907.384648778
2061-11-06,21004913.52576306
2061-11-13,21004919.666877348
2061-11-20,21004925.807991628
2061-11-27,21004931.949105915
2061-12-04,21004938.090220194
2061-12-11,21004944.23133448
2061-12-18,21004950.372448765
2061-12-25,21004956.513563048
2062-01-01,21004962.65467733
2062-01-08,21004968.79579162
2062-01-15,21004974.9369059
2062-01-22,21004981.078020185
2062-01-29,21004987.21913447
2062-02-05,21004993.360248752
2062-02-12,21004999.501363035
2062-02-19,21005005.642477322
2062-02-26,21005011.783591602
2062-03-05,21005017.92470589
2062-03-12,21005024.06582017
