timestamp,hash_rate,market_price,daily_transaction_fees
2021-01-24,144162685.2737099,34059.935,98.10551102714285
2021-01-31,150095785.47639358,30419.17,102.85729184142858
2021-02-07,149578213.80233702,35069.274999999994,128.36864532428572
2021-02-14,159826440.38803548,46917.850000000006,142.2098842585714
2021-02-21,149654001.11479706,52580.649999999994,138.37723314857143
2021-02-28,168466366.12287825,50624.84,157.51908797142855
2021-03-07,150647808.1675738,46781.415,115.80583733285711
2021-03-14,150867253.38897762,54776.305,94.0005637357143
2021-03-21,157283114.9083513,57479.09,114.42285240857146
2021-03-28,167389189.0439892,52508.23,82.13209053142857
2021-04-04,162323063.53472877,57260.315,87.18632921714284
2021-04-11,173100338.83612144,58578.34,81.12958101428573
2021-04-18,150316897.26413226,61820.765,112.57897942
2021-04-25,167634131.8030608,53808.8,240.63363087428564
2021-05-02,151808531.94752708,51329.865000000005,137.93122813714282
2021-05-09,180306944.99486077,57296.8,98.99474092285716
2021-05-16,170278994.93163168,51743.29,89.11558031
2021-05-23,139447576.95435822,36964.27,78.09558567571428
2021-05-30,152520787.29382932,36599.915,78.96627076571428
2021-06-06,142818361.3923049,37098.025,44.195147945714275
2021-06-13,134278399.36079097,34472.545,37.19250029
2021-06-20,128812374.13671976,38324.87,34.992002027142846
2021-06-27,106517924.76690288,35115.865,42.93456981428572
2021-07-04,93941936.84577185,34156.765,53.06061942857144
2021-07-11,88534744.98793149,33863.29,38.687653578571435
2021-07-18,91390704.50367121,32814.61,25.575525278571423
2021-07-25,103649423.04531235,32040.690000000002,13.257715750000001
2021-08-01,114004740.62918448,39766.145000000004,12.74011422714286
2021-08-08,105931446.20976517,41386.065,13.802148982857144
2021-08-15,108813934.5420037,45611.46,13.121651034285716
2021-08-22,124114266.901074,46895.53,13.580574992857143
2021-08-29,121277103.16316813,49290.18,11.597132732857144
2021-09-05,131785030.3085677,48551.625,15.064401964285711
2021-09-12,125412870.36132078,46078.38,16.27590380142857
2021-09-19,140059628.9436648,46922.19,14.02227607714286
2021-09-26,124959659.96417439,42858.56,11.410784500000002
2021-10-03,132212901.02691862,44369.130000000005,14.201090704285717
2021-10-10,139433297.2697835,55343.76,15.256684507142861
2021-10-17,141905518.85258108,56011.74,15.432557982857144
2021-10-24,149745676.18948442,61334.325,16.44791953142857
2021-10-31,148454553.44722012,61038.229999999996,14.723168590000004
2021-11-07,153966937.6477702,62954.86,15.312480415714282
2021-11-14,149121824.2252879,64066.015,14.837353141428574
2021-11-21,166252858.290303,60858.634999999995,10.43885055
2021-11-28,166092893.06066644,56189.685,13.279055415714286
2021-12-05,172098304.91522342,57229.76,14.29141441285714
2021-12-12,182091109.71675253,48520.055,11.833807635714283
2021-12-19,165980085.06101733,46465.3,8.786198655714283
2021-12-26,169844952.99172568,49702.729999999996,11.45617296142857
2022-01-02,143583516.00506175,46408.87,14.591019490000004
2022-01-09,168921783.5353667,45224.25,12.835848135714288
2022-01-16,196268258.2703038,42474.185,9.335273001428572
2022-01-23,198170572.22073877,38726.455,10.399630018571427
2022-01-30,173501629.89918315,36823.5,11.45967184142857
2022-02-06,180920186.75993878,37505.51,12.005433279999997
2022-02-13,226218242.06517476,43117.645,15.589312534285714
2022-02-20,203588208.17782488,42325.625,10.412203112857148
2022-02-27,183513619.49715608,37291.48,8.499253712857143
2022-03-06,202232254.69609213,40084.479999999996,19.998873125714283
2022-03-13,208169234.3173836,38386.770000000004,10.709888677142857
2022-03-20,211219394.4405541,40771.57,10.433047574285714
2022-03-27,195149454.73662692,42905.06,10.027981831428571
2022-04-03,208677982.5238896,46198.875,10.213992669999998
2022-04-10,211740208.05969372,44445.100000000006,10.209487615714284
2022-04-17,215232541.69421804,40245.49,9.802655338571427
2022-04-24,237127026.3214096,41375.79,8.964079161428572
2022-05-01,224734201.01838714,39617.805,9.84016572714286
2022-05-08,216979397.0864482,37261.84,16.115499555714287
2022-05-15,207392340.1275028,30539.27,24.823967215714298
2022-05-22,189527082.3637104,28680.97,18.74938736142857
2022-05-29,226828426.49229178,29736.43,15.985058319999995
2022-06-05,211784682.30247015,30698.67,15.427386434285713
2022-06-12,228795193.02630496,29731.165,13.074375522857142
2022-06-19,179141491.81621632,22550.79,22.83037883714286
2022-06-26,194166983.48306096,20814.34,17.490454571428568
2022-07-03,208731629.93879026,19964.465,14.924704931428568
2022-07-10,204204558.97523516,20882.254999999997,17.54373808428571
2022-07-17,179699992.6629758,20223.69,18.408355210000003
2022-07-24,185778104.86311334,21964.16,21.40116956571429
2022-07-31,198919425.38860768,22546.36,13.799857928571427
2022-08-07,211149208.1202606,22964.48,16.654963547142852
2022-08-14,196079851.3702425,23959.92,19.21397629857143
2022-08-21,226974926.9955028,23754.440000000002,13.112754558571435
2022-08-28,223384513.4808915,20818.125,9.622253750000002
2022-09-04,239281062.4547914,19813.98,14.12343564428571
2022-09-11,195564454.60861945,19280.08,14.89598587
2022-09-18,219751577.76343185,20744.605,15.068925335714288
2022-09-25,237354536.19107682,19411.39,12.602273270000003
2022-10-02,239518764.41514665,19209.79,15.373246742857143
2022-10-09,247871667.56178424,20167.79,10.137526251428568
2022-10-16,278958600.7550627,19412.605000000003,8.470744208571428
2022-10-23,246060882.9694281,19360.155,10.82415383142857
2022-10-30,265511198.15187967,20458.715,14.854394121428571
2022-11-06,300302320.6683329,20153.99,15.795716258571428
2022-11-13,254033213.3784895,19235.28,21.180336008571423
2022-11-20,275946281.132051,16635.59,26.75402952571428
2022-11-27,254399434.68960452,16324.11,26.08881837285714
2022-12-04,281033310.52353424,17170.62,23.74371243571429
2022-12-11,263462205.47224796,17176.075,18.23603423428572
2022-12-18,257897686.10328045,16922.235,15.13870974
2022-12-25,249629929.6578626,16871.37,17.771297258571423
2023-01-01,247871972.40675086,16539.28,19.591821609999993
2023-01-08,289652717.20194995,16720.059999999998,12.89137461857143
2023-01-15,288116097.49544716,18562.715,12.344007998571433
2023-01-22,271885895.8670111,21958.84,14.268610660000002
2023-01-29,289637895.9408021,23089.74,15.786312874285715
2023-02-05,265057777.61428678,23605.129999999997,17.942440918571425
2023-02-12,284619237.21681714,22201.145,18.30491978714287
2023-02-19,316302220.75937885,23426.87,25.295948650000003
2023-02-26,332847259.9991002,24185.67,18.26842889
2023-03-05,329593603.33472264,23515.235,21.825950387142857
2023-03-12,355177849.74742246,21317.735,33.10252223285714
2023-03-19,319332758.47566265,25871.425,33.148838914285705
2023-03-26,398152679.74955547,27306.32,31.321338962857148
2023-04-02,336482419.46762764,28016.45,27.97108954999999
2023-04-09,363584198.0228753,27863.89,29.29630088714285
2023-04-16,338032942.1664877,30277.15,24.33106266571428
2023-04-23,319313867.4340018,28829.57,20.282053517142856
2023-04-30,348696984.13019586,28535.449999999997,30.39894997999999
2023-05-07,333971610.86427927,28811.015,85.26361459714288
2023-05-14,410455305.3641013,27213.015,437.39221146142853
