Date,total_bitcoins
2039-12-11,20908086.819815192
2039-12-18,20908479.85112936
2039-12-25,20908872.88244353
2040-01-01,20909265.9137577
2040-01-08,20909658.94507187
2040-01-15,20910051.976386037
2040-01-22,20910445.007700205
2040-01-29,20910838.039014373
2040-02-05,20911231.07032854
2040-02-12,20911624.10164271
2040-02-19,20912017.13295688
2040-02-26,20912410.16427105
2040-03-04,20912803.195585217
2040-03-11,20913196.226899385
2040-03-18,20913589.258213554
2040-03-25,20913982.28952772
2040-04-01,20914375.32084189
2040-04-08,20914768.352156054
2040-04-15,20915161.383470226
2040-04-22,20915554.414784394
2040-04-29,20915947.446098562
2040-05-06,20916340.47741273
2040-05-13,20916733.5087269
2040-05-20,20917126.540041067
2040-05-27,20917519.571355235
2040-06-03,20917900.571098562
2040-06-10,20918137.191991784
2040-06-17,20918333.70764887
2040-06-24,20918530.22330595
2040-07-01,20918726.738963038
2040-07-08,20918923.254620124
2040-07-15,20919119.770277206
2040-07-22,20919316.28593429
2040-07-29,20919512.801591374
2040-08-05,20919709.31724846
2040-08-12,20919905.832905542
2040-08-19,20920102.348562628
2040-08-26,20920298.864219714
2040-09-02,20920495.379876796
2040-09-09,20920691.895533882
2040-09-16,20920888.411190964
2040-09-23,20921084.92684805
2040-09-30,20921281.442505132
2040-10-07,20921477.95816222
2040-10-14,20921674.473819304
2040-10-21,20921870.989476386
2040-10-28,20922067.505133472
2040-11-04,20922264.020790555
2040-11-11,20922460.53644764
2040-11-18,20922657.052104723
2040-11-25,20922853.56776181
2040-12-02,20923050.083418895
2040-12-09,20923246.599075973
2040-12-16,20923443.114733063
2040-12-23,20923639.63039014
2040-12-30,20923836.146047227
2041-01-06,20924032.66170431
2041-01-13,20924229.177361395
2041-01-20,20924425.693018477
2041-01-27,20924622.208675563
2041-02-03,20924818.72433265
2041-02-10,20925015.23998973
2041-02-17,20925211.755646817
2041-02-24,20925408.2713039
2041-03-03,20925604.786960986
2041-03-10,20925801.302618068
2041-03-17,20925997.818275154
2041-03-24,20926194.33393224
2041-03-31,20926390.84958932
2041-04-07,20926587.365246408
2041-04-14,20926783.88090349
2041-04-21,20926980.396560576
2041-04-28,20927176.912217658
2041-05-05,20927373.427874744
2041-05-12,20927569.94353183
2041-05-19,20927766.459188912
2041-05-26,20927962.974845998
2041-06-02,20928159.49050308
2041-06-09,20928356.006160166
2041-06-16,20928552.52181725
2041-06-23,20928749.037474334
2041-06-30,20928945.55313142
2041-07-07,20929142.068788502
2041-07-14,20929338.58444559
2041-07-21,20929535.100102667
2041-07-28,20929731.615759756
2041-08-04,20929928.131416835
2041-08-11,20930124.647073925
2041-08-18,20930321.162731003
2041-08-25,20930517.67838809
2041-09-01,20930714.194045175
2041-09-08,20930910.709702257
2041-09-15,20931107.225359343
2041-09-22,20931303.741016425
2041-09-29,20931500.25667351
2041-10-06,20931696.772330593
2041-10-13,20931893.28798768
2041-10-20,20932089.803644765
2041-10-27,20932286.319301847
2041-11-03,20932482.834958933
2041-11-10,20932679.350616015
2041-11-17,20932875.8662731
2041-11-24,20933072.381930184
2041-12-01,20933268.89758727
2041-12-08,20933465.413244355
2041-12-15,20933661.928901438
2041-12-22,20933858.444558524
2041-12-29,20934054.960215606
2042-01-05,20934251.47587269
2042-01-12,20934447.991529774
2042-01-19,20934644.50718686
2042-01-26,20934841.022843946
2042-02-02,20935037.538501024
2042-02-09,20935234.054158114
2042-02-16,20935430.569815192
2042-02-23,20935627.08547228
2042-03-02,20935823.60112936
2042-03-09,20936020.116786446
2042-03-16,20936216.63244353
2042-03-23,20936413.148100615
2042-03-30,20936609.6637577
2042-04-06,20936806.179414783
2042-04-13,20937002.69507187
2042-04-20,20937199.21072895
2042-04-27,20937395.726386037
2042-05-04,20937592.24204312
2042-05-11,20937788.757700205
2042-05-18,20937985.27335729
2042-05-25,20938181.789014373
2042-06-01,20938378.30467146
2042-06-08,20938574.82032854
2042-06-15,20938771.335985627
2042-06-22,20938967.85164271
2042-06-29,20939164.367299795
2042-07-06,20939360.88295688
2042-07-13,20939557.398613963
2042-07-20,20939753.91427105
2042-07-27,20939950.42992813
2042-08-03,20940146.945585217
2042-08-10,20940343.4612423
2042-08-17,20940539.976899385
2042-08-24,20940736.49255647
2042-08-31,20940933.008213554
2042-09-07,20941129.52387064
2042-09-14,20941326.03952772
2042-09-21,20941522.555184808
2042-09-28,20941719.070841886
2042-10-05,20941915.586498976
2042-10-12,20942112.102156054
2042-10-19,20942308.61781314
2042-10-26,20942505.133470226
2042-11-02,20942701.64912731
2042-11-09,20942898.164784394
2042-11-16,20943094.680441476
2042-11-23,20943291.196098562
2042-11-30,20943487.711755645
2042-12-07,20943684.22741273
2042-12-14,20943880.743069816
2042-12-21,20944077.2587269
2042-12-28,20944273.774383985
2043-01-04,20944470.290041067
2043-01-11,20944666.805698153
2043-01-18,20944863.321355235
2043-01-25,20945059.83701232
2043-02-01,20945256.352669407
2043-02-08,20945452.86832649
2043-02-15,20945649.383983575
2043-02-22,20945845.899640657
2043-03-01,20946042.415297743
2043-03-08,20946238.930954825
2043-03-15,20946435.44661191
2043-03-22,20946631.962268997
2043-03-29,20946828.477926075
2043-04-05,20947024.993583165
2043-04-12,20947221.509240244
2043-04-19,20947418.024897333
2043-04-26,20947614.54055441
2043-05-03,20947811.056211498
2043-05-10,20948007.57186858
2043-05-17,20948204.087525666
2043-05-24,20948400.60318275
2043-05-31,20948597.118839834
2043-06-07,20948793.63449692
2043-06-14,20948990.150154002
2043-06-21,20949186.665811088
2043-06-28,20949383.18146817
2043-07-05,20949579.697125256
2043-07-12,20949776.212782342
2043-07-19,20949972.728439424
2043-07-26,20950169.24409651
2043-08-02,20950365.759753592
2043-08-09,20950562.27541068
2043-08-16,20950758.79106776
2043-08-23,20950955.306724846
2043-08-30,20951151.822381932
2043-09-06,20951348.338039014
2043-09-13,20951544.8536961
2043-09-20,20951741.369353183
2043-09-27,20951937.88501027
2043-10-04,20952134.40066735
2043-10-11,20952330.916324437
2043-10-18,20952527.431981523
2043-10-25,20952723.947638605
2043-11-01,20952920.46329569
2043-11-08,20953116.978952773
2043-11-15,20953313.49460986
2043-11-22,20953510.010266937
2043-11-29,20953706.525924027
2043-12-06,20953903.041581105
2043-12-13,20954099.55723819
2043-12-20,20954296.072895277
2043-12-27,20954492.58855236
2044-01-03,20954689.104209445
2044-01-10,20954885.619866528
2044-01-17,20955082.135523614
2044-01-24,20955278.651180696
2044-01-31,20955475.16683778
2044-02-07,20955671.682494868
2044-02-14,20955868.19815195
2044-02-21,20956064.713809036
2044-02-28,20956261.229466118
2044-03-06,20956457.745123204
2044-03-13,20956654.260780286
2044-03-20,20956850.776437372
2044-03-27,20957047.292094458
2044-04-03,20957243.80775154
2044-04-10,20957440.323408626
2044-04-17,20957636.83906571
2044-04-24,20957833.354722794
2044-05-01,20958029.870379876
2044-05-08,20958226.386036962
2044-05-15,20958422.90169405
2044-05-22,20958619.41735113
2044-05-29,20958815.933008216
2044-06-05,20958992.396047227
2044-06-12,20959096.66966119
2044-06-19,20959194.92748973
2044-06-26,20959293.185318273
2044-07-03,20959391.443146817
2044-07-10,20959489.70097536
2044-07-17,20959587.9588039
2044-07-24,20959686.216632444
2044-07-31,20959784.474460986
2044-08-07,20959882.732289527
2044-08-14,20959980.990118068
2044-08-21,20960079.247946613
2044-08-28,20960177.505775154
2044-09-04,20960275.763603695
2044-09-11,20960374.02143224
2044-09-18,20960472.27926078
2044-09-25,20960570.53708932
2044-10-02,20960668.794917863
2044-10-09,20960767.052746408
2044-10-16,20960865.31057495
2044-10-23,20960963.56840349
2044-10-30,20961061.826232035
2044-11-06,20961160.084060576
2044-11-13,20961258.341889117
2044-11-20,20961356.599717658
2044-11-27,20961454.857546203
2044-12-04,20961553.115374744
2044-12-11,20961651.373203285
2044-12-18,20961749.63103183
2044-12-25,20961847.88886037
2045-01-01,20961946.146688912
2045-01-08,20962044.404517453
2045-01-15,20962142.662345998
2045-01-22,20962240.92017454
2045-01-29,20962339.17800308
2045-02-05,20962437.435831625
2045-02-12,20962535.693660166
2045-02-19,20962633.951488707
2045-02-26,20962732.20931725
2045-03-05,20962830.467145793
2045-03-12,20962928.724974334
2045-03-19,20963026.982802875
2045-03-26,20963125.24063142
2045-04-02,20963223.49845996
2045-04-09,20963321.756288502
2045-04-16,20963420.014117043
2045-04-23,20963518.271945585
2045-04-30,20963616.52977413
2045-05-07,20963714.78760267
2045-05-14,20963813.045431215
2045-05-21,20963911.303259753
2045-05-28,20964009.561088298
2045-06-04,20964107.81891684
2045-06-11,20964206.07674538
2045-06-18,20964304.33457392
2045-06-25,20964402.592402462
2045-07-02,20964500.85023101
2045-07-09,20964599.108059548
2045-07-16,20964697.36588809
2045-07-23,20964795.62371663
2045-07-30,20964893.881545175
2045-08-06,20964992.139373716
2045-08-13,20965090.397202257
2045-08-20,20965188.6550308
2045-08-27,20965286.912859343
2045-09-03,20965385.170687884
2045-09-10,20965483.428516425
2045-09-17,20965581.68634497
2045-09-24,20965679.94417351
2045-10-01,20965778.202002052
2045-10-08,20965876.459830593
2045-10-15,20965974.71765914
2045-10-22,20966072.97548768
2045-10-29,20966171.23331622
2045-11-05,20966269.491144765
2045-11-12,20966367.748973306
2045-11-19,20966466.006801847
2045-11-26,20966564.26463039
2045-12-03,20966662.522458933
2045-12-10,20966760.780287474
2045-12-17,20966859.038116015
2045-12-24,20966957.29594456
2045-12-31,20967055.5537731
2046-01-07,20967153.811601643
2046-01-14,20967252.069430184
2046-01-21,20967350.32725873
2046-01-28,20967448.58508727
2046-02-04,20967546.84291581
2046-02-11,20967645.100744355
2046-02-18,20967743.358572897
2046-02-25,20967841.616401438
2046-03-04,20967939.87422998
2046-03-11,20968038.132058524
2046-03-18,20968136.389887065
2046-03-25,20968234.647715606
2046-04-01,20968332.90554415
2046-04-08,20968431.16337269
2046-04-15,20968529.421201233
2046-04-22,20968627.679029774
2046-04-29,20968725.93685832
2046-05-06,20968824.19468686
2046-05-13,20968922.4525154
2046-05-20,20969020.71034394
2046-05-27,20969118.968172483
2046-06-03,20969217.226001028
2046-06-10,20969315.48382957
2046-06-17,20969413.74165811
2046-06-24,20969511.99948665
2046-07-01,20969610.257315196
2046-07-08,20969708.515143733
2046-07-15,20969806.77297228
2046-07-22,20969905.03080082
2046-07-29,20970003.28862936
2046-08-05,20970101.546457905
2046-08-12,20970199.804286446
2046-08-19,20970298.062114988
2046-08-26,20970396.31994353
2046-09-02,20970494.577772073
2046-09-09,20970592.835600615
2046-09-16,20970691.093429156
2046-09-23,20970789.3512577
2046-09-30,20970887.60908624
2046-10-07,20970985.866914783
2046-10-14,20971084.124743324
2046-10-21,20971182.38257187
2046-10-28,20971280.64040041
2046-11-04,20971378.89822895
2046-11-11,20971477.156057496
2046-11-18,20971575.413886037
2046-11-25,20971673.671714578
2046-12-02,20971771.92954312
2046-12-09,20971870.187371664
2046-12-16,20971968.445200205
2046-12-23,20972066.703028746
2046-12-30,20972164.96085729
2047-01-06,20972263.218685832
2047-01-13,20972361.476514373
2047-01-20,20972459.734342914
2047-01-27,20972557.99217146
2047-02-03,20972656.25
2047-02-10,20972754.50782854
2047-02-17,20972852.765657086
2047-02-24,20972951.023485627
2047-03-03,20973049.281314168
2047-03-10,20973147.53914271
2047-03-17,20973245.796971254
2047-03-24,20973344.054799795
2047-03-31,20973442.312628336
2047-04-07,20973540.57045688
2047-04-14,20973638.828285422
2047-04-21,20973737.086113963
2047-04-28,20973835.343942504
2047-05-05,20973933.60177105
2047-05-12,20974031.85959959
2047-05-19,20974130.11742813
2047-05-26,20974228.375256676
2047-06-02,20974326.633085217
2047-06-09,20974424.89091376
2047-06-16,20974523.1487423
2047-06-23,20974621.406570844
2047-06-30,20974719.664399385
2047-07-07,20974817.922227927
2047-07-14,20974916.18005647
2047-07-21,20975014.437885012
2047-07-28,20975112.695713554
2047-08-04,20975210.953542095
2047-08-11,20975309.21137064
2047-08-18,20975407.46919918
2047-08-25,20975505.72702772
2047-09-01,20975603.984856267
2047-09-08,20975702.242684804
2047-09-15,20975800.50051335
2047-09-22,20975898.75834189
2047-09-29,20975997.01617043
2047-10-06,20976095.273998972
2047-10-13,20976193.531827517
2047-10-20,20976291.78965606
2047-10-27,20976390.0474846
2047-11-03,20976488.30531314
2047-11-10,20976586.56314168
2047-11-17,20976684.820970226
2047-11-24,20976783.078798767
2047-12-01,20976881.33662731
2047-12-08,20976979.59445585
2047-12-15,20977077.852284394
2047-12-22,20977176.110112935
2047-12-29,20977274.367941476
2048-01-05,20977372.62577002
2048-01-12,20977470.883598562
2048-01-19,20977569.141427103
2048-01-26,20977667.399255645
2048-02-02,20977765.65708419
2048-02-09,20977863.91491273
2048-02-16,20977962.17274127
2048-02-23,20978060.430569816
2048-03-01,20978158.688398357
2048-03-08,20978256.9462269
2048-03-15,20978355.20405544
2048-03-22,20978453.461883985
2048-03-29,20978551.719712526
2048-04-05,20978649.977541067
2048-04-12,20978748.23536961
2048-04-19,20978846.493198153
2048-04-26,20978944.751026694
2048-05-03,20979043.008855235
2048-05-10,20979141.26668378
2048-05-17,20979239.52451232
2048-05-24,20979337.78234086
2048-05-31,20979436.040169407
2048-06-07,20979513.242748972
2048-06-14,20979562.371663243
2048-06-21,20979611.500577517
2048-06-28,20979660.629491784
2048-07-05,20979709.758406054
2048-07-12,20979758.88732033
2048-07-19,20979808.0162346
2048-07-26,20979857.14514887
2048-08-02,20979906.27406314
2048-08-09,20979955.40297741
2048-08-16,20980004.53189168
2048-08-23,20980053.66080595
2048-08-30,20980102.789720226
2048-09-06,20980151.918634497
2048-09-13,20980201.047548767
2048-09-20,20980250.176463038
2048-09-27,20980299.30537731
2048-10-04,20980348.43429158
2048-10-11,20980397.56320585
2048-10-18,20980446.692120124
2048-10-25,20980495.821034394
2048-11-01,20980544.949948665
2048-11-08,20980594.078862935
2048-11-15,20980643.207777206
2048-11-22,20980692.336691476
2048-11-29,20980741.465605747
2048-12-06,20980790.59452002
2048-12-13,20980839.72343429
2048-12-20,20980888.852348562
2048-12-27,20980937.981262833
2049-01-03,20980987.110177103
2049-01-10,20981036.239091374
2049-01-17,20981085.368005645
2049-01-24,20981134.49691992
2049-01-31,20981183.62583419
2049-02-07,20981232.75474846
2049-02-14,20981281.88366273
2049-02-21,20981331.012577
2049-02-28,20981380.14149127
2049-03-07,20981429.270405542
2049-03-14,20981478.399319816
2049-03-21,20981527.528234087
2049-03-28,20981576.657148357
2049-04-04,20981625.786062628
2049-04-11,20981674.9149769
2049-04-18,20981724.04389117
2049-04-25,20981773.17280544
2049-05-02,20981822.301719714
2049-05-09,20981871.430633985
2049-05-16,20981920.559548255
2049-05-23,20981969.688462526
2049-05-30,20982018.817376796
2049-06-06,20982067.946291067
2049-06-13,20982117.075205337
2049-06-20,20982166.20411961
2049-06-27,20982215.333033882
2049-07-04,20982264.461948153
2049-07-11,20982313.590862423
2049-07-18,20982362.719776694
2049-07-25,20982411.848690964
2049-08-01,20982460.977605235
2049-08-08,20982510.10651951
2049-08-15,20982559.23543378
2049-08-22,20982608.36434805
2049-08-29,20982657.49326232
2049-09-05,20982706.62217659
2049-09-12,20982755.75109086
2049-09-19,20982804.880005132
2049-09-26,20982854.008919407
2049-10-03,20982903.137833677
2049-10-10,20982952.266747948
2049-10-17,20983001.39566222
2049-10-24,20983050.52457649
2049-10-31,20983099.65349076
2049-11-07,20983148.78240503
2049-11-14,20983197.911319304
2049-11-21,20983247.040233575
2049-11-28,20983296.169147845
2049-12-05,20983345.298062116
2049-12-12,20983394.426976386
2049-12-19,20983443.555890657
2049-12-26,20983492.684804928
2050-01-02,20983541.8137192
2050-01-09,20983590.942633472
2050-01-16,20983640.071547743
2050-01-23,20983689.200462013
2050-01-30,20983738.329376284
2050-02-06,20983787.458290555
2050-02-13,20983836.587204825
2050-02-20,20983885.7161191
2050-02-27,20983934.84503337
2050-03-06,20983983.97394764
2050-03-13,20984033.10286191
2050-03-20,20984082.23177618
2050-03-27,20984131.360690452
2050-04-03,20984180.489604723
2050-04-10,20984229.618518997
2050-04-17,20984278.747433268
2050-04-24,20984327.876347538
2050-05-01,20984377.00526181
2050-05-08,20984426.13417608
2050-05-15,20984475.263090346
2050-05-22,20984524.39200462
2050-05-29,20984573.520918895
2050-06-05,20984622.649833165
2050-06-12,20984671.778747432
2050-06-19,20984720.907661702
2050-06-26,20984770.036575977
2050-07-03,20984819.165490244
2050-07-10,20984868.294404514
2050-07-17,20984917.423318785
2050-07-24,20984966.552233063
2050-07-31,20985015.68114733
2050-08-07,20985064.8100616
2050-08-14,20985113.93897587
2050-08-21,20985163.06789014
2050-08-28,20985212.19680441
2050-09-04,20985261.325718682
2050-09-11,20985310.454632957
2050-09-18,20985359.583547227
2050-09-25,20985408.712461498
2050-10-02,20985457.84137577
2050-10-09,20985506.97029004
2050-10-16,20985556.09920431
2050-10-23,20985605.22811858
2050-10-30,20985654.357032854
2050-11-06,20985703.485947125
2050-11-13,20985752.614861395
2050-11-20,20985801.743775666
2050-11-27,20985850.872689936
2050-12-04,20985900.001604207
2050-12-11,20985949.130518477
2050-12-18,20985998.25943275
2050-12-25,20986047.388347022
2051-01-01,20986096.517261293
2051-01-08,20986145.646175563
2051-01-15,20986194.775089834
2051-01-22,20986243.904004104
2051-01-29,20986293.032918375
2051-02-05,20986342.16183265
2051-02-12,20986391.29074692
2051-02-19,20986440.41966119
2051-02-26,20986489.54857546
2051-03-05,20986538.67748973
2051-03-12,20986587.806404002
2051-03-19,20986636.935318273
2051-03-26,20986686.064232547
2051-04-02,20986735.193146817
2051-04-09,20986784.322061088
2051-04-16,20986833.45097536
2051-04-23,20986882.57988963
2051-04-30,20986931.7088039
2051-05-07,20986980.83771817
2051-05-14,20987029.966632444
2051-05-21,20987079.095546715
2051-05-28,20987128.224460986
2051-06-04,20987177.353375256
2051-06-11,20987226.482289527
2051-06-18,20987275.611203797
2051-06-25,20987324.740118068
2051-07-02,20987373.869032342
2051-07-09,20987422.997946613
2051-07-16,20987472.126860883
2051-07-23,20987521.255775154
2051-07-30,20987570.384689424
2051-08-06,20987619.513603695
2051-08-13,20987668.642517965
2051-08-20,20987717.77143224
2051-08-27,20987766.90034651
2051-09-03,20987816.02926078
2051-09-10,20987865.15817505
2051-09-17,20987914.28708932
2051-09-24,20987963.416003592
2051-10-01,20988012.544917863
2051-10-08,20988061.673832137
2051-10-15,20988110.802746408
2051-10-22,20988159.93166068
2051-10-29,20988209.06057495
2051-11-05,20988258.18948922
2051-11-12,20988307.31840349
2051-11-19,20988356.44731776
2051-11-26,20988405.576232035
2051-12-03,20988454.705146305
2051-12-10,20988503.834060576
2051-12-17,20988552.962974846
2051-12-24,20988602.091889117
2051-12-31,20988651.220803387
2052-01-07,20988700.349717658
2052-01-14,20988749.478631932
2052-01-21,20988798.607546203
2052-01-28,20988847.736460473
2052-02-04,20988896.865374744
2052-02-11,20988945.994289014
2052-02-18,20988995.123203285
2052-02-25,20989044.252117556
2052-03-03,20989093.38103183
2052-03-10,20989142.5099461
2052-03-17,20989191.63886037
2052-03-24,20989240.76777464
2052-03-31,20989289.896688912
2052-04-07,20989339.025603183
2052-04-14,20989388.154517453
2052-04-21,20989437.283431727
2052-04-28,20989486.412345998
2052-05-05,20989535.54126027
2052-05-12,20989584.67017454
2052-05-19,20989633.79908881
2052-05-26,20989682.92800308
2052-06-02,20989731.5556019
2052-06-09,20989763.63979081
2052-06-16,20989788.204247948
2052-06-23,20989812.76870508
2052-06-30,20989837.33316222
2052-07-07,20989861.897619355
2052-07-14,20989886.46207649
2052-07-21,20989911.026533626
2052-07-28,20989935.59099076
2052-08-04,20989960.155447897
2052-08-11,20989984.71990503
2052-08-18,20990009.284362167
2052-08-25,20990033.848819304
2052-09-01,20990058.413276438
2052-09-08,20990082.977733575
2052-09-15,20990107.54219071
2052-09-22,20990132.106647845
2052-09-29,20990156.67110498
2052-10-06,20990181.235562116
2052-10-13,20990205.800019253
2052-10-20,20990230.364476386
2052-10-27,20990254.928933524
2052-11-03,20990279.493390657
2052-11-10,20990304.057847794
2052-11-17,20990328.622304928
2052-11-24,20990353.186762065
2052-12-01,20990377.7512192
2052-12-08,20990402.315676335
2052-12-15,20990426.880133472
2052-12-22,20990451.444590606
2052-12-29,20990476.009047743
2053-01-05,20990500.573504876
2053-01-12,20990525.137962013
2053-01-19,20990549.70241915
2053-01-26,20990574.266876284
2053-02-02,20990598.83133342
2053-02-09,20990623.395790555
2053-02-16,20990647.96024769
2053-02-23,20990672.524704825
2053-03-02,20990697.089161962
2053-03-09,20990721.6536191
2053-03-16,20990746.218076233
2053-03-23,20990770.78253337
2053-03-30,20990795.346990503
2053-04-06,20990819.91144764
2053-04-13,20990844.475904774
2053-04-20,20990869.04036191
2053-04-27,20990893.60481905
2053-05-04,20990918.16927618
2053-05-11,20990942.73373332
2053-05-18,20990967.298190452
2053-05-25,20990991.86264759
2053-06-01,20991016.427104723
2053-06-08,20991040.99156186
2053-06-15,20991065.556018997
2053-06-22,20991090.120476127
2053-06-29,20991114.684933268
2053-07-06,20991139.2493904
2053-07-13,20991163.813847538
2053-07-20,20991188.37830467
2053-07-27,20991212.94276181
2053-08-03,20991237.507218946
2053-08-10,20991262.071676075
2053-08-17,20991286.636133216
2053-08-24,20991311.200590346
2053-08-31,20991335.765047487
2053-09-07,20991360.32950462
2053-09-14,20991384.893961757
2053-09-21,20991409.458418895
2053-09-28,20991434.022876024
2053-10-05,20991458.587333165
2053-10-12,20991483.151790295
2053-10-19,20991507.716247436
2053-10-26,20991532.280704565
2053-11-02,20991556.845161702
2053-11-09,20991581.409618843
2053-11-16,20991605.974075973
2053-11-23,20991630.538533114
2053-11-30,20991655.102990244
2053-12-07,20991679.667447384
2053-12-14,20991704.231904514
2053-12-21,20991728.79636165
2053-12-28,20991753.360818785
2054-01-04,20991777.92527592
2054-01-11,20991802.48973306
2054-01-18,20991827.054190192
2054-01-25,20991851.618647333
2054-02-01,20991876.183104463
2054-02-08,20991900.7475616
2054-02-15,20991925.312018733
2054-02-22,20991949.87647587
2054-03-01,20991974.440933008
2054-03-08,20991999.00539014
2054-03-15,20992023.56984728
2054-03-22,20992048.13430441
2054-03-29,20992072.69876155
2054-04-05,20992097.263218682
2054-04-12,20992121.82767582
2054-04-19,20992146.392132957
2054-04-26,20992170.95659009
2054-05-03,20992195.521047227
2054-05-10,20992220.08550436
2054-05-17,20992244.649961498
2054-05-24,20992269.21441863
2054-05-31,20992293.77887577
2054-06-07,20992318.343332905
2054-06-14,20992342.90779004
2054-06-21,20992367.472247176
2054-06-28,20992392.03670431
2054-07-05,20992416.601161446
2054-07-12,20992441.16561858
2054-07-19,20992465.730075717
2054-07-26,20992490.294532854
2054-08-02,20992514.858989988
2054-08-09,20992539.423447125
2054-08-16,20992563.987904258
2054-08-23,20992588.552361395
2054-08-30,20992613.11681853
2054-09-06,20992637.681275666
2054-09-13,20992662.245732803
2054-09-20,20992686.810189936
2054-09-27,20992711.374647073
2054-10-04,20992735.939104207
2054-10-11,20992760.503561344
2054-10-18,20992785.068018477
2054-10-25,20992809.632475615
2054-11-01,20992834.19693275
2054-11-08,20992858.761389885
2054-11-15,20992883.325847022
2054-11-22,20992907.890304156
2054-11-29,20992932.454761293
2054-12-06,20992957.019218426
2054-12-13,20992981.583675563
2054-12-20,20993006.1481327
2054-12-27,20993030.712589834
2055-01-03,20993055.27704697
2055-01-10,20993079.841504104
2055-01-17,20993104.40596124
2055-01-24,20993128.970418375
2055-01-31,20993153.534875512
2055-02-07,20993178.09933265
2055-02-14,20993202.663789783
2055-02-21,20993227.22824692
2055-02-28,20993251.792704053
2055-03-07,20993276.35716119
2055-03-14,20993300.921618324
2055-03-21,20993325.48607546
2055-03-28,20993350.050532598
2055-04-04,20993374.61498973
2055-04-11,20993399.17944687
2055-04-18,20993423.743904002
2055-04-25,20993448.30836114
2055-05-02,20993472.872818273
2055-05-09,20993497.43727541
2055-05-16,20993522.001732547
2055-05-23,20993546.56618968
2055-05-30,20993571.130646817
2055-06-06,20993595.69510395
2055-06-13,20993620.259561088
2055-06-20,20993644.82401822
2055-06-27,20993669.38847536
2055-07-04,20993693.952932496
2055-07-11,20993718.51738963
2055-07-18,20993743.081846766
2055-07-25,20993767.6463039
2055-08-01,20993792.210761037
2055-08-08,20993816.77521817
2055-08-15,20993841.339675307
2055-08-22,20993865.904132444
2055-08-29,20993890.468589578
2055-09-05,20993915.033046715
2055-09-12,20993939.59750385
2055-09-19,20993964.161960986
2055-09-26,20993988.72641812
2055-10-03,20994013.290875256
2055-10-10,20994037.855332393
2055-10-17,20994062.419789527
2055-10-24,20994086.984246664
2055-10-31,20994111.548703797
2055-11-07,20994136.113160934
2055-11-14,20994160.677618068
2055-11-21,20994185.242075205
2055-11-28,20994209.806532342
2055-12-05,20994234.370989475
2055-12-12,20994258.935446613
2055-12-19,20994283.499903746
2055-12-26,20994308.064360883
2056-01-02,20994332.628818016
2056-01-09,20994357.193275154
2056-01-16,20994381.75773229
2056-01-23,20994406.322189424
2056-01-30,20994430.88664656
2056-02-06,20994455.451103695
2056-02-13,20994480.015560832
2056-02-20,20994504.580017965
2056-02-27,20994529.144475102
2056-03-05,20994553.70893224
2056-03-12,20994578.273389373
2056-03-19,20994602.83784651
2056-03-26,20994627.402303644
2056-04-02,20994651.96676078
2056-04-09,20994676.531217914
2056-04-16,20994701.09567505
2056-04-23,20994725.66013219
2056-04-30,20994750.22458932
2056-05-07,20994774.78904646
2056-05-14,20994799.353503592
2056-05-21,20994823.91796073
2056-05-28,20994848.482417863
2056-06-04,20994871.542928644
2056-06-11,20994885.329103567
2056-06-18,20994897.611332137
2056-06-25,20994909.893560704
2056-07-02,20994922.17578927
2056-07-09,20994934.458017837
2056-07-16,20994946.740246408
2056-07-23,20994959.022474974
2056-07-30,20994971.30470354
2056-08-06,20994983.58693211
2056-08-13,20994995.86916068
2056-08-20,20995008.151389245
2056-08-27,20995020.43361781
2056-09-03,20995032.715846382
2056-09-10,20995044.99807495
2056-09-17,20995057.280303515
2056-09-24,20995069.562532086
2056-10-01,20995081.844760653
2056-10-08,20995094.12698922
2056-10-15,20995106.409217786
2056-10-22,20995118.691446356
2056-10-29,20995130.973674923
2056-11-05,20995143.25590349
2056-11-12,20995155.53813206
2056-11-19,20995167.820360627
2056-11-26,20995180.102589194
2056-12-03,20995192.38481776
2056-12-10,20995204.66704633
2056-12-17,20995216.949274898
2056-12-24,20995229.231503464
2056-12-31,20995241.513732035
2057-01-07,20995253.7959606
2057-01-14,20995266.078189168
2057-01-21,20995278.360417735
2057-01-28,20995290.642646305
2057-02-04,20995302.924874872
2057-02-11,20995315.20710344
2057-02-18,20995327.48933201
2057-02-25,20995339.771560576
2057-03-04,20995352.053789143
2057-03-11,20995364.33601771
2057-03-18,20995376.61824628
2057-03-25,20995388.900474846
2057-04-01,20995401.182703413
2057-04-08,20995413.464931984
2057-04-15,20995425.74716055
2057-04-22,20995438.029389117
2057-04-29,20995450.311617684
2057-05-06,20995462.593846254
2057-05-13,20995474.87607482
2057-05-20,20995487.158303387
2057-05-27,20995499.440531958
2057-06-03,20995511.722760525
2057-06-10,20995524.00498909
2057-06-17,20995536.287217658
2057-06-24,20995548.56944623
2057-07-01,20995560.851674795
2057-07-08,20995573.13390336
2057-07-15,20995585.416131932
2057-07-22,20995597.6983605
2057-07-29,20995609.980589066
2057-08-05,20995622.262817632
2057-08-12,20995634.545046203
2057-08-19,20995646.82727477
2057-08-26,20995659.109503336
2057-09-02,20995671.391731907
2057-09-09,20995683.673960473
2057-09-16,20995695.95618904
2057-09-23,20995708.238417607
2057-09-30,20995720.520646177
2057-10-07,20995732.802874744
2057-10-14,20995745.08510331
