timestamp,hash_rate,market_price,daily_transaction_fees
2009-10-11,3.92711130074074e-06,0.0,0.0
2009-10-18,3.1814572562963e-06,0.0,0.0
2009-10-25,3.62884968296296e-06,0.0,0.0
2009-11-01,1.49130808888889e-06,0.0,0.0
2009-11-08,3.47971887407407e-06,0.0,0.0
2009-11-15,4.77218588444444e-06,0.0,0.0
2009-11-22,4.97102696296296e-06,0.0,0.0
2009-11-29,2.88319563851852e-06,0.0,0.0
2009-12-06,5.21957831111111e-06,0.0,0.0
2009-12-13,5.16986804148148e-06,0.0,0.0
2009-12-20,8.69929718518519e-06,0.0,0.0
2009-12-27,8.40103556740741e-06,0.0,0.0
2010-01-03,9.58476753165911e-06,0.0,0.0
2010-01-10,1.12312306659318e-05,0.0,0.0
2010-01-17,7.97962382471457e-06,0.0,0.0
2010-01-24,9.40687361450091e-06,0.0,0.0
2010-01-31,1.37652878624212e-05,0.0,0.0
2010-02-07,1.87139403823172e-05,0.0,0.0
2010-02-14,1.86235348732239e-05,0.0,0.0
2010-02-21,2.68900733200143e-05,0.0,0.0
2010-02-28,3.04500773021227e-05,0.0,0.0
2010-03-07,3.25176751436248e-05,0.0,0.0
2010-03-14,2.81551619387385e-05,0.0,0.0
2010-03-21,4.07686744872934e-05,0.0,0.0
2010-03-28,4.40254829601518e-05,0.0,0.0
2010-04-04,5.02167758384825e-05,0.0,0.26
2010-04-11,7.23000567795019e-05,0.0,0.0
2010-04-18,0.000103011917501975,0.0,0.0
2010-04-25,9.6312124838115e-05,0.0,0.0
2010-05-02,9.68820190679263e-05,0.0,0.0
2010-05-09,9.07005629494315e-05,0.0,0.0
2010-05-16,6.13186904446861e-05,0.0,0.0
2010-05-23,0.000126609027014425,0.0,0.0
2010-05-30,0.000124746971748383,0.0,0.0
2010-06-06,0.000124746971748383,0.0,0.0
2010-06-13,0.000139110192527763,0.0,0.0
2010-06-20,0.000149478654082627,0.0,0.0
2010-06-27,0.000153374207557116,0.0,0.0
2010-07-04,0.000179418884312098,0.0,0.0
2010-07-11,0.000206780928473886,0.0,0.0
2010-07-18,0.00161539728960889,0.0,0.83
2010-07-25,0.00193125709483968,0.0,2.9
2010-08-01,0.00268291904191647,0.0,0.31
2010-08-08,0.00336115750192649,0.0,0.0
2010-08-15,0.00699611010373118,0.0,0.0
2010-08-22,0.00506263967506365,0.07,0.0
2010-08-29,0.00489621994967136,0.06,0.23
2010-09-05,0.00502017488510608,0.06,0.01
2010-09-12,0.00648509888621332,0.06,0.15
2010-09-19,0.00958137886113681,0.06,0.0
2010-09-26,0.00898824588401881,0.06,0.0
2010-10-03,0.00793172469322393,0.06,0.00776625
2010-10-10,0.0112748483242522,0.12,0.0
2010-10-17,0.0193176067628266,0.11,0.0
2010-10-24,0.020190577779721,0.13,0.0
2010-10-31,0.0279717755492162,0.19,0.0
2010-11-07,0.0381153864626683,0.34,0.0
2010-11-14,0.0536698012792116,0.3,0.0
2010-11-21,0.0460829767535695,0.29,1.04
2010-11-28,0.0566649936377225,0.28,0.0
2010-12-05,0.0955734849253559,0.25,0.03
2010-12-12,0.105974736816725,0.23,0.14857412
2010-12-19,0.112065238932629,0.25,0.11564519
2010-12-26,0.10584170760137,0.25,0.09564519
2011-01-02,0.129602090940453,0.3,0.08767732
2011-01-09,0.12321823635632,0.32,0.14
2011-01-16,0.158561467414078,0.4,0.0862786
2011-01-23,0.155811846591869,0.43,0.35905919
2011-01-30,0.179455591486312,0.45,2.82108788
2011-02-06,0.191492247012833,0.92,0.12112588
2011-02-13,0.263641770696261,1.09,0.24
2011-02-20,0.340736992225723,1.0,0.2
2011-02-27,0.748873252294981,0.98,1.08
2011-03-06,0.746109882360313,0.92,5.20149999999999
2011-03-13,0.450719122534764,0.92,1.75539295
2011-03-20,0.47344445644408,0.82,2.4870787
2011-03-27,0.524622353680603,0.9,6.3202327
2011-04-03,0.572627013494514,0.8,4.2491133
2011-04-10,0.687695260842424,0.77,5.25368920999999
2011-04-17,0.728629502559235,1.09,2.1625
2011-04-24,0.725318536048305,1.65,6.65212225999999
2011-05-01,1.06853945167215,4.14,11.33184732
2011-05-08,1.12305677063501,3.75,7.42987116999999
2011-05-15,1.78414828578845,8.82,14.89642967
2011-05-22,3.08226398715437,6.61,18.82072222
2011-05-29,3.73988894768231,8.68,13.79916359
2011-06-05,4.49651387929434,17.79,23.68250492
2011-06-12,6.71139086869726,28.8,44.3103694
2011-06-19,9.54700810727864,17.6,25.89261141
2011-06-26,10.6268031804332,17.58,25.25259969
2011-07-03,10.9696032830278,16.3,13.34786788
2011-07-10,11.188590210086,15.16,12.51029136
2011-07-17,13.1310537882259,14.07,12.13235639
2011-07-24,14.7936599862205,13.93,10.20384419
2011-07-31,14.1212208959377,14.06,6.80016221
2011-08-07,12.1120804350788,10.71,6.53899155
2011-08-14,11.5487278567031,10.34,10.31653556
2011-08-21,13.0154719384571,11.75,5.68728636
2011-08-28,10.2328537998904,9.2,4.51282409
2011-09-04,11.135079753962,8.69,9.87229329
2011-09-11,12.1955635400536,6.49,5.09702161
2011-09-18,14.5728652200325,5.02,5.37796247
2011-09-25,12.3912985703271,5.62,3.36760959
2011-10-02,11.0010222058743,5.27,3.17980555
2011-10-09,10.3292040558972,4.54,2.93826347
2011-10-16,8.97708003840482,4.01,3.20900548
2011-10-23,7.66336100839436,3.31,3.12097763
2011-10-30,7.07948588394527,3.78,3.19754829
2011-11-06,8.85401369370255,3.17,2.36602429
2011-11-13,8.79418927685321,3.11,2.84207788
2011-11-20,7.58776124027836,2.35,3.9353639
2011-11-27,6.75784985462291,2.52,2.55055237
2011-12-04,7.42810856461203,3.1,2.84299205
2011-12-11,7.86186672896894,3.12,220.2034227
2011-12-18,8.44033825104196,3.23,3.10125952
2011-12-25,9.99060446041702,4.06,2.92534449
2012-01-01,8.59140080069935,5.04,3.55428136
2012-01-08,9.28332569739997,7.06,3.72339797
2012-01-15,9.20197466018202,6.81,13.42837115
2012-01-22,8.45097882303242,6.51,3.03810531
2012-01-29,10.5962272934945,5.75,220.50932057
2012-02-05,9.3272398828152,5.99,4.26033091
2012-02-12,10.9732233915473,5.96,3.86719352
2012-02-19,10.7413680220749,4.46,2.65186887
2012-02-26,10.3992862379324,5.05,3.4264833
2012-03-04,9.67397724650567,4.81,4.82666734
2012-03-11,9.89722287527119,4.95,2.90460712
2012-03-18,11.6189762145854,5.4,3.22801017
2012-03-25,12.4382629989472,4.73,6.90424078
2012-04-01,12.1284618185812,4.94,3.8187765
2012-04-08,11.8050361700857,4.94,3.89195527
2012-04-15,9.1773050645506,5.02,3.69750206
2012-04-22,11.6873372189576,5.44,4.86652314
2012-04-29,12.4487382935262,5.09,4.06208503
2012-05-06,12.8986926896778,5.14,7.36267072
2012-05-13,11.3728840945504,5.0,11.80632246
2012-05-20,12.2344662229255,5.14,20.00678014
2012-05-27,12.9712135181187,5.15,17.56635855
2012-06-03,12.4966569259924,5.28,19.27101479
2012-06-10,13.3790336035767,5.68,25.33678545
2012-06-17,12.8281322199,6.58,26.51810146
2012-06-24,12.0159324867414,6.64,14.64248007
2012-07-01,11.8442763083594,6.69,9.65441992
2012-07-08,13.4080526881567,6.78,11.50252767
2012-07-15,12.9727263021776,7.68,17.60255063
2012-07-22,12.8962552858487,9.53,18.10561197
2012-07-29,13.4529281758853,8.92,18.46677249
2012-08-05,14.6803030000434,11.27,25.67591134
2012-08-12,18.4055429382566,11.64,17.2211655
2012-08-19,17.2075490191985,14.48,21.77038458
2012-08-26,21.3532003624464,10.62,20.58149421
2012-09-02,18.5627253150813,10.36,30.5544115
2012-09-09,20.4900430708914,11.19,22.06494644
2012-09-16,20.0882775204818,11.84,14.7659364
2012-09-23,21.2142023381637,12.4,18.18004702
2012-09-30,21.641333928865,12.49,11.45608154
2012-10-07,20.8029510436307,12.86,26.42825547
2012-10-14,20.9547974016134,12.1,17.11574123
2012-10-21,24.1306987866602,11.84,24.78949416
2012-10-28,25.8106841452251,10.78,12.70849238
2012-11-04,26.2816715596705,10.62,19.50947363
2012-11-11,21.6823790367281,10.95,17.43773092
2012-11-18,26.6265093371773,11.81,27.191148
2012-11-25,23.6121875254214,12.46,29.5141209
2012-12-02,25.8133128378303,12.69,15.21461215
2012-12-09,22.2233819133638,13.55,24.32194589
2012-12-16,19.2662542834417,13.75,27.82215671
2012-12-23,23.1195051401301,13.56,31.44947995
2012-12-30,23.6989663402095,13.65,35.04144571
2013-01-06,21.0328326269359,13.54,34.86616689
2013-01-13,19.7073902944046,14.34,39.17373209
2013-01-20,21.3227501546017,15.85,32.98917964
2013-01-27,22.4319505785413,17.71,47.72262398
2013-02-03,24.3504726674955,21.0,52.05480007
2013-02-10,26.7031733527187,23.83,45.20832246
2013-02-17,30.2853063634493,27.39,46.81710946
2013-02-24,29.7648147035584,29.8,45.02548748
2013-03-03,33.0035006440194,34.25,44.96913537
2013-03-10,40.168734336471,46.93,61.30182365
2013-03-17,48.9185029406929,47.25,31.69724524
2013-03-24,72.2287385885214,64.01,40.62806852
2013-03-31,52.2576587944602,92.5,45.8545976
2013-04-07,61.7911569737167,143.61,53.95925354
2013-04-14,62.1725838686162,100.0,53.37811427
2013-04-21,77.6239533866963,127.5,32.91401779
2013-04-28,74.501150664243,128.5,32.79194181
2013-05-05,77.1378663596868,113.1,36.56506628
2013-05-12,89.1593520261315,115.68,56.57452505
2013-05-19,85.6427240623309,123.3,47.14334424
2013-05-26,97.2680490550696,131.99,31.5289397
2013-06-02,123.246472094622,129.3,48.82755776
2013-06-09,129.551954790723,107.99,36.04930663
2013-06-16,145.067158957277,99.69,31.28648429
2013-06-23,169.1993147957,108.35,32.89707161
2013-06-30,173.935933914449,94.99,29.0968413
2013-07-07,198.329388060988,70.27,18.42094257
2013-07-14,211.991867528126,98.0,22.93218923
2013-07-21,253.609902871071,89.39,24.55597227
2013-07-28,275.021174367684,94.12,23.82217431
2013-08-04,317.855567249954,104.95,31.50890033
2013-08-11,397.784160184153,103.0,32.84307247
2013-08-18,497.581743850356,99.71,45.94836173
2013-08-25,467.388810199078,109.04,30.27034915
2013-09-01,725.596614434932,128.52,24.95132746
2013-09-08,643.898099215395,119.92,26.14222954
2013-09-15,1024.57958056223,124.05,27.64617927
2013-09-22,1153.35187757278,123.42,26.29032181
2013-09-29,1242.83754812732,126.54,25.84549691
2013-10-06,1900.66283139384,121.2,21.15735044
2013-10-13,2154.71182370886,127.59,30.80432869
2013-10-20,2874.74240161054,183.18,28.48710739
2013-10-27,3439.6720527868,179.56,57.75029853
2013-11-03,3808.9023861368,204.86,40.87943337
2013-11-10,4266.94044648126,330.0,45.83360662
2013-11-17,5847.42683190499,437.24,17.08725612
2013-11-24,5211.17831651637,829.99,17.53595197
2013-12-01,6857.26401530103,1119.2,19.37686102
2013-12-08,6294.61671148146,705.91,11.38643048
2013-12-15,8037.47719962907,850.81,11.51956075
2013-12-22,9744.8657343946,599.91,11.46529505
2013-12-29,8805.60156722404,715.0,14.55153464
2014-01-05,12692.3566721614,828.74,13.93812559
2014-01-12,13397.4875983926,895.0,11.79779395
2014-01-19,16368.4305071198,811.2,11.42147877
2014-01-26,17449.0830644403,805.0,11.74920813
2014-02-02,19412.1049091899,817.08,10.80299217
2014-02-09,19676.9190476932,680.8,10.63153353
2014-02-16,25149.9693788397,655.71,11.32317875
2014-02-23,28314.0905922709,612.48,12.06010803
2014-03-02,28262.4181718192,567.48,10.82910593
2014-03-09,31107.6280548883,622.38,12.28010559
2014-03-16,33382.1576474609,637.24,12.38310041
2014-03-23,43312.2931501866,563.01,11.13423626
2014-03-30,37084.9660932176,490.0,10.82392373
2014-04-06,43198.2792209055,463.0,10.34855898
2014-04-13,60538.4335560578,423.37,10.29986168
2014-04-20,58976.4254683793,503.8,10.86690665
2014-04-27,57935.6650189374,461.48,11.74870756
2014-05-04,60454.2776949776,440.0,9.88528194
2014-05-11,66022.4348510939,457.0,9.70016918
2014-05-18,67776.2796279959,448.66,8.71450665
2014-05-25,78483.2567556605,527.91,10.14448351
2014-06-01,93036.4434388293,626.5,10.75014255
2014-06-08,87663.2048556052,657.12,8.84632234
2014-06-15,108702.37402095,572.28,9.53850979
2014-06-22,129161.098068884,590.96,9.0220478
2014-06-29,145472.743415772,590.0,8.86486746
2014-07-06,124571.487177873,631.0,9.22847962
2014-07-13,132716.120673498,636.18,9.42346258
2014-07-20,146504.80853568,630.0,8.98402817
2014-07-27,149954.363443907,595.9,8.9093621
2014-08-03,141571.821388037,589.59,8.55001533
2014-08-10,175557.117473176,589.6,9.8312772
2014-08-17,161826.393201531,523.88,37.32208652
2014-08-24,194393.296204788,495.27,9.04448264000001
2014-08-31,231138.3704874,501.0,8.8939901
2014-09-07,223611.480586544,479.59,19.79030044
2014-09-14,252083.49301791,476.92,11.23423996
2014-09-21,259497.71340079,411.71,9.33716279999999
2014-09-28,239501.007151538,400.39,10.79213151
2014-10-05,306699.131460242,328.39,11.89447047
2014-10-12,257517.457245351,361.95,11.01613637
2014-10-19,233157.697776197,391.0,10.55272153
2014-10-26,232551.264448334,347.0,11.22128422
2014-11-02,293372.364380974,324.51,12.64623465
2014-11-09,273650.540954412,346.94,15.0455737
2014-11-16,285462.79452079,376.99,11.61501236
2014-11-23,282468.877689124,353.04,11.9135696
2014-11-30,312518.75829435,375.59,12.79344747
2014-12-07,242631.420394883,375.05,10.91019053
2014-12-14,262519.241738726,351.77,12.07562664
2014-12-21,284410.464547099,331.52,11.33607592
2014-12-28,327562.397099073,316.09,12.28692784
2015-01-04,335365.290092025,285.09,21.74861782
2015-01-11,296980.106286311,275.97,13.53639408
2015-01-18,325690.633353804,199.77,13.877202
2015-01-25,275416.240285767,249.32,13.306376
2015-02-01,348786.567248165,219.25,11.21454393
2015-02-08,262615.768280972,229.3,11.7527563
2015-02-15,296125.35567405,257.5,13.82078432
2015-02-22,333693.497811803,245.41,12.35815172
2015-03-01,348103.940130333,253.5,13.97061238
2015-03-08,362028.097735547,276.66,13.21540516
2015-03-15,346572.572037208,282.2,11.9740388
2015-03-22,313565.660414617,259.99,13.13911317
2015-03-29,350673.640380369,252.96,12.76426269
2015-04-05,371157.005411998,253.67,14.83959852
2015-04-12,334287.104212131,236.36,14.10159871
2015-04-19,334287.104212131,223.41,12.99562204
2015-04-26,352643.365878346,226.29,13.43856985
2015-05-03,326609.291887328,233.77,12.34368977
2015-05-10,305519.234838243,242.19,15.5854514
2015-05-17,419738.369701863,236.63,13.07921042
2015-05-24,342098.902473773,237.76,13.52427108
2015-05-31,356656.30257904,232.3,39.45981082
2015-06-07,395070.465104359,224.99,12.96274061
2015-06-14,358182.179015018,231.5,15.98348336
2015-06-21,301367.074757463,244.75,14.07698414
2015-06-28,363122.622863501,251.21,15.3949869
2015-07-05,356089.184959354,260.33,20.94808987
2015-07-12,350384.751809399,291.64,44.36391382
2015-07-19,363079.851512638,276.74,19.6377689
2015-07-26,358630.070892298,288.78,21.17046613
2015-08-02,408006.674855731,280.95,20.81821964
2015-08-09,353662.65570703,262.22,19.00348649
2015-08-16,385099.336214322,261.43,18.9535101
2015-08-23,369504.306022853,231.0,20.68006617
2015-08-30,388384.088082415,229.63,19.51472621
2015-09-06,450189.429884745,235.74,21.87159142
2015-09-13,396393.208703549,234.73,25.36632619
2015-09-20,353949.157008514,230.25,21.2534805
2015-09-27,424738.988410217,233.99,21.98745167
2015-10-04,456479.306371196,239.09,19.36537912
2015-10-11,453456.264607148,245.72,19.35308736
2015-10-18,432796.847439957,270.04,22.87814229
2015-10-25,469115.464008345,282.71,24.82972719
2015-11-01,492051.298242239,310.18,27.34475095
2015-11-08,433252.715433418,387.02,23.43890815
2015-11-15,474633.505345433,332.06,23.01078957
2015-11-22,569560.206414519,326.31,23.30401546
2015-11-29,567565.838331317,356.4,22.17266336
2015-12-06,621791.873840678,386.95,30.36759062
2015-12-13,585897.901751489,436.2,33.25167033
2015-12-20,785065.607086862,461.75,33.53649378
2015-12-27,905844.931254072,417.11,27.06454523
2016-01-03,769424.042921966,432.76,24.08304879
2016-01-10,877866.357696202,448.47,27.95780106
2016-01-17,783247.320146451,387.87,36.326795
2016-01-24,935388.885930294,385.09,40.1824236
2016-01-31,1068073.26136895,376.6,34.55384553
2016-02-07,1303860.28146122,375.29,38.93269746
2016-02-14,1289532.14650011,389.88,35.15265778
2016-02-21,1024028.99521256,435.19,40.3175371
2016-02-28,1210954.92291009,431.59,44.48851907
2016-03-06,1094688.8032164,399.17,39.12461422
2016-03-13,1031685.13108884,409.9,35.80250793
2016-03-20,1242260.73678319,409.11,33.74667059
2016-03-27,1258714.52137634,416.96,31.75097348
2016-04-03,1219252.35586959,419.13,43.58224685
2016-04-10,1443196.66613135,418.58,33.25339902
2016-04-17,1358968.46825281,430.58,34.28061725
2016-04-24,1172443.38437046,451.92,33.26865456
2016-05-01,1376585.98072972,448.84,34.50281105
2016-05-08,1447635.57973513,459.02,34.73771327
2016-05-15,1342247.86954412,456.31,45.61359577
2016-05-22,1776788.54673466,443.21,43.20770201
2016-05-29,1456454.92275853,526.64,47.98546674
2016-06-05,1694243.48157625,573.85,44.16827831
2016-06-12,1422954.87220461,608.01,52.42482099
2016-06-19,1725089.1258919,751.96,63.14349102
2016-06-26,1530560.02931465,660.44,54.30478358
2016-07-03,1603443.84023439,701.41,45.47185343
2016-07-10,1654866.42623285,647.41,38.56114004
2016-07-17,1580609.5994147,661.32,47.87291321
2016-07-24,1337208.99403555,655.53,50.9057638
2016-07-31,1634366.54826568,654.68,72.5596168
2016-08-07,1485352.56028836,589.5,66.98389239
2016-08-14,1645931.21545466,583.34,61.62650466
2016-08-21,1761344.39897158,577.52,50.66277505
2016-08-28,1642480.66652565,567.2,48.91366874
2016-09-04,1964316.59484984,595.01,46.63006916
2016-09-11,1799709.05896857,621.65,47.43305867
2016-09-18,1627800.88025151,604.09,53.0225757
2016-09-25,2230413.26476147,599.33,49.59149659
2016-10-02,1690797.15231918,612.98,54.39274125
2016-10-09,2056197.68456892,614.46,58.27379152
2016-10-16,1670660.61871225,636.86,57.54846761
2016-10-23,1815470.12498659,653.25,67.49823388
2016-10-30,2130655.91057455,712.0,62.61635815
2016-11-06,1949214.67726041,703.48,70.81542827
2016-11-13,1809985.0574561,702.28,62.67231406
2016-11-20,1807083.54524478,750.71,72.95353104
2016-11-27,2017209.5388779,729.91,81.15381886
2016-12-04,2109770.13119712,762.97,92.63816666
2016-12-11,2679978.2747639,772.28,76.69390919
2016-12-18,2173914.28290682,787.28,80.81959375
2016-12-25,2574777.90954212,892.6,61.93750723
2017-01-01,2463610.66220928,964.84,65.07949883
2017-01-08,2637326.79864711,906.16,91.2413481999999
2017-01-15,2796813.54507307,819.55,82.2243205899999
2017-01-22,3398969.89226469,921.99,87.1148655
2017-01-29,3262229.72418507,918.62,119.8377983
2017-02-05,3336807.82080216,1034.07,136.17869567
2017-02-12,2959055.9920321,1012.46,102.51055926
2017-02-19,2936112.56385449,1056.0,129.44377921
2017-02-26,3900209.22661268,1150.37,161.17260121
2017-03-05,3367030.44707561,1262.2,216.69618574
2017-03-12,3550270.19929742,1176.59,190.62879952
2017-03-19,3925474.04529489,967.69,211.62793576
2017-03-26,3925474.04529489,961.81,154.65177428
2017-04-02,3924251.81247304,1082.81,180.73640574
2017-04-09,3949088.84926085,1184.03,168.05979031
2017-04-16,3779873.33044872,1190.5,158.85627688
2017-04-23,3961100.13396339,1233.24,169.67309519
2017-04-30,3918071.61012318,1333.0,199.30763935
2017-05-07,4333231.51583159,1554.04,277.03575031
2017-05-14,4565153.86753024,1770.8,297.47622441
2017-05-21,4091936.69833503,2008.84,352.78845637
2017-05-28,4887867.46412269,2047.76,421.48503001
2017-06-04,5432357.04184814,2541.29,441.99355556
2017-06-11,4926236.82055794,2898.63,356.12024978
2017-06-18,5129905.64429561,2629.76,277.9955946
2017-06-25,4316196.47313148,2557.0,258.68838592
2017-07-02,6622798.79067395,2421.26,197.85958294
2017-07-09,4861416.13357982,2555.14,157.22803089
2017-07-16,6518885.7883663,1972.29,166.92852306
2017-07-23,6878824.26747855,2825.51,125.37693822
2017-07-30,6285994.41778435,2704.53,138.11682207
2017-08-06,5986661.3502708,3250.77,87.90639938
2017-08-13,6792336.38500398,3868.52,189.71104645
2017-08-20,5966241.41926025,4146.09,208.98199629
2017-08-27,6843445.68005754,4339.82,358.8427277
2017-09-03,6799294.41760555,4585.57,239.13526989
2017-09-10,6329907.31918033,4330.87,143.23841995
2017-09-17,8072925.27663579,3689.11,99.41066001
2017-09-24,7953301.89364767,3777.62,83.67519444
2017-10-01,7130546.52533929,4354.16,119.05349794
2017-10-08,10167893.5413971,4439.46,111.79647505
2017-10-15,11601113.0653046,5825.99,162.7073282
2017-10-22,10827705.5276176,6012.65,155.33193023
2017-10-29,11122042.8010922,5728.65,278.85712501
2017-11-05,10183169.0581429,7365.99,197.6563993
2017-11-12,5426063.16330753,6340.89,576.76900632
2017-11-19,10852126.3266151,7791.3,247.44354414
2017-11-26,10244850.0585939,8768.8,191.22207725
2017-12-03,11784925.5575982,10912.87,187.45114274
2017-12-10,12969762.0939389,14652.37,458.10029691
2017-12-17,14630524.3132847,19279.9,535.43867532
2017-12-24,14153111.8891317,14121.53,881.12136284
2017-12-31,15177350.2495293,12612.54,545.14452622
2018-01-07,15551564.8427532,17155.95,686.11400249
2018-01-14,17165770.5545763,14246.18,491.32446483
2018-01-21,20709671.5722952,12744.58,343.36269629
2018-01-28,20445148.5647756,11431.37,155.34485572
2018-02-04,23033142.0539877,9224.62,111.31669812
2018-02-11,21578025.5248079,8561.0,61.96458348
2018-02-18,23149934.6689992,11085.83,44.58328081
2018-02-25,25564134.5524772,9699.76,41.44060303
2018-03-04,22125683.7062376,11453.34,33.46586197
2018-03-11,25027267.3747204,8777.37,39.61038377
2018-03-18,25990711.2963892,7885.08,25.33293823
2018-03-25,23236728.6424672,8533.76,20.23147507
2018-04-01,28274794.2168317,6937.56,18.28180544
2018-04-08,28100258.4500611,6910.12,21.01734283
2018-04-15,31109116.953825,8013.91,24.30501194
2018-04-22,30536556.519092,8930.6,21.73949684
2018-04-29,31590148.2430077,9349.41,34.8862402
2018-05-06,27391457.6537472,9837.92,31.28195837
2018-05-13,30487010.8112811,8463.52,23.33858622
2018-05-20,29663037.5461113,8242.07,24.98915763
2018-05-27,35112338.4350255,7334.71,19.47089221
2018-06-03,34898238.8104217,7637.14,15.3074038
2018-06-10,31191679.046499,7497.1,16.7009531
2018-06-17,38559792.2070893,6488.68,23.48902029
2018-06-24,43161057.6776313,6170.46,27.03085817
2018-07-01,37103365.3719988,6408.91,16.7928896
2018-07-08,42127524.5992435,6778.38,15.64479917
2018-07-15,35461777.0360721,6248.84,15.27821656
2018-07-22,46852830.6003451,7408.99,14.77231882
2018-07-29,50277183.1008373,8219.92,15.67077716
2018-08-05,47319701.7419725,7011.28,13.6299328
2018-08-12,49230273.0794216,6227.85,12.77525693
2018-08-19,46054126.4291363,6394.18,17.04586085
2018-08-26,57853309.2089489,6738.27,27.80300602
2018-09-02,48155355.6421309,7197.43,16.3033171
2018-09-09,56874984.6776413,6184.06,18.37028897
2018-09-16,48500753.8048598,6522.39,13.07015213
2018-09-23,53333899.8727693,6718.7,14.47737832
2018-09-30,57956171.195076,6592.64,15.42794706
2018-10-07,52623567.2251537,6573.62,13.06671747
2018-10-14,42247089.1807572,6265.9,12.41784997
2018-10-21,49274490.4825221,6504.92,12.46404029
2018-10-28,49988613.5329934,6457.21,16.5139359
2018-11-04,44285199.6469399,6361.3,13.10219385
2018-11-11,52142251.1972034,6388.46,14.13978687
2018-11-18,40680711.6496954,5572.44,18.03746701
2018-11-25,42003661.6220432,3862.01,32.01112732
2018-12-02,37704074.2119128,4188.09,23.24535308
2018-12-09,35927585.0108908,3453.66,16.83358837
2018-12-16,32278689.6582222,3231.91,14.84875261
2018-12-23,44676132.2352876,4031.85,15.44952443
2018-12-30,44676132.2352876,3770.36,13.91108006
2019-01-06,39381569.9566825,3831.94,16.59508434
2019-01-13,38264362.2983369,3637.31,14.17709438
2019-01-20,45921660.2698619,3703.98,14.42266508
2019-01-27,40071767.241854,3576.3,15.90784813
2019-02-03,39888680.9440903,3506.22,14.74322284
2019-02-10,41018987.2961362,3664.38,13.62075475
2019-02-17,47909837.9374133,3619.55,19.17235936
2019-02-24,41298258.2978092,4139.6,29.55542146
2019-03-03,44067633.2265115,3831.44,21.38429981
2019-03-10,41045042.9709582,3950.56,19.08668276
2019-03-17,44046190.2939024,4015.95,16.78071195
2019-03-24,47490106.9905989,4011.92,15.67630252
2019-03-31,44078985.7823784,4114.44,44.61425508
2019-04-07,44809649.5150327,5053.52,85.51644481
2019-04-14,38771469.7931489,5064.62,57.42373876
2019-04-21,51199133.0238072,5309.28,50.31279868
2019-04-28,51477170.5469476,5280.19,47.95393039
2019-05-05,42978500.6950398,5771.08,62.87230397
2019-05-12,52640334.1846224,7248.31,104.08015488
2019-05-19,54326123.0260958,7265.05,125.66729304
2019-05-26,54992701.222735,8071.45,95.8861389799999
2019-06-02,48577778.9359511,8554.8,118.4455402
2019-06-09,54510942.7754566,7931.34,62.99063806
2019-06-16,47882020.4805591,8859.47,74.36012488
2019-06-23,66666505.4383169,10668.63,81.2353110700001
2019-06-30,59954383.5044098,11890.38,104.91860437
2019-07-07,60348820.2379915,11232.04,45.61655545
2019-07-14,65334365.1964341,11389.1,40.72985688
2019-07-21,67136692.5121977,10764.9,37.55119006
2019-07-28,78413611.4062573,9473.99,26.46571032
2019-08-04,74828989.1705426,10814.57,19.72213176
2019-08-11,75945274.2994312,11282.22,30.3457089
2019-08-18,62740159.3489764,10214.52,29.17234292
2019-08-25,78464713.1442223,10143.8,21.57904241
2019-09-01,75959123.8204752,9600.9,20.06226895
